id,web_id,longitude,latitude,location,complete_response
316,1351,13.3255038,52.4514986,"29, Breite Straße, Steglitz, Steglitz-Zehlendorf, 12167, Deutschland","29, Breite Straße, Steglitz, Steglitz-Zehlendorf, 12167, Deutschland"
321,912,13.413625700430398,52.57155,"47, Breite Straße, Pankow, Berlin, 13187, Deutschland","47, Breite Straße, Pankow, Berlin, 13187, Deutschland"
332,1243,13.30838677884583,52.4674657,"8, Breitenbachplatz, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland","8, Breitenbachplatz, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland"
341,1480,13.340688094234384,52.432541099999995,"22, Brigittenstraße, Lankwitz, Berlin, 12249, Deutschland","22, Brigittenstraße, Lankwitz, Berlin, 12249, Deutschland"
342,1477,13.340991107147705,52.4322535,"28, Brigittenstraße, Lankwitz, Berlin, 12249, Deutschland","28, Brigittenstraße, Lankwitz, Berlin, 12249, Deutschland"
343,1326,13.338633150000009,52.43393064999999,"6a, Brigittenstraße, Lankwitz, Berlin, 12247, Deutschland","6a, Brigittenstraße, Lankwitz, Berlin, 12247, Deutschland"
347,1552,13.3630163,52.4865495,"13, Brunhildstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","13, Brunhildstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
356,1358,13.3531326,52.4490398,"Buhrowstraße, Südende, Steglitz, Berlin, 12167, Deutschland","Buhrowstraße, Südende, Steglitz, Berlin, 12167, Deutschland"
357,734,13.352891,52.4483258,"25, Buhrowstraße, Südende, Steglitz, Berlin, 12167, Deutschland","25, Buhrowstraße, Südende, Steglitz, Berlin, 12167, Deutschland"
361,1037,13.32856,52.4670836,"112, Bundesallee, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","112, Bundesallee, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
362,1036,13.3286318,52.4706959,"129, Bundesallee, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","129, Bundesallee, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
368,1041,13.3280572,52.470039,"79a, Bundesallee, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","79a, Bundesallee, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
369,1497,13.3729192,52.4577769,"50, Burgemeisterstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland","50, Burgemeisterstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland"
370,1496,13.3739406,52.457495,"55A, Burgemeisterstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland","55A, Burgemeisterstraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland"
371,1040,13.3262595,52.4668444,"19, Büsingstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","19, Büsingstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
384,1137,13.30412783628226,52.52071615,"13, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland","13, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland"
385,1138,13.3045667,52.5203894,"16a, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland","16a, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland"
386,1139,13.3017478,52.521214,"5, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland","5, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland"
387,1142,13.3025414,52.5211736,"6, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland","6, Charlottenburger Ufer, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland"
388,1321,13.336246051267263,52.43336955,"52, Charlottenstraße, Lankwitz, Berlin, 12247, Deutschland","52, Charlottenstraße, Lankwitz, Berlin, 12247, Deutschland"
389,1520,13.3917336,52.5098505,"68, Charlottenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland","68, Charlottenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland"
390,1221,13.342947213729357,52.43744685,"7, Charlottenstraße, Lankwitz, Berlin, 12247, Deutschland","7, Charlottenstraße, Lankwitz, Berlin, 12247, Deutschland"
391,1222,13.342457491300188,52.43758545,"7b, Charlottenstraße, Lankwitz, Berlin, 12247, Deutschland","7b, Charlottenstraße, Lankwitz, Berlin, 12247, Deutschland"
393,1823,13.3588969,52.4818574,"27, Cheruskerstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","27, Cheruskerstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
394,1727,13.3008836,52.491079,"26, Cicerostraße, Halensee, Charlottenburg-Wilmersdorf, 10709, Deutschland","26, Cicerostraße, Halensee, Charlottenburg-Wilmersdorf, 10709, Deutschland"
396,1709,13.4648162,52.4987421,"64, Corinthstraße, Rudolfkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland","64, Corinthstraße, Rudolfkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland"
397,1708,13.4652084,52.4986772,"66, Corinthstraße, Rudolfkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland","66, Corinthstraße, Rudolfkiez, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland"
403,1261,13.3638501,52.4898214,"27, Crellestraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","27, Crellestraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
405,66,13.2946873,52.4748434,"108, Cunostraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","108, Cunostraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
415,544,13.295373691011482,52.4797531,"81, Cunostraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","81, Cunostraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
418,1011,13.2911367,52.5121836,"24, Danckelmannstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14059, Deutschland","24, Danckelmannstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14059, Deutschland"
419,1012,13.2910541,52.5144045,"46, Danckelmannstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14059, Deutschland","46, Danckelmannstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14059, Deutschland"
425,123,13.3782186,52.5045977,"11, Dessauer Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","11, Dessauer Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
426,124,13.3781077,52.5044013,"12, Dessauer Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","12, Dessauer Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
427,125,13.377884,52.5040236,"14, Dessauer Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","14, Dessauer Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
429,1336,13.3254765,52.4368296,"Devrientweg, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","Devrientweg, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland"
430,1335,13.326948799999997,52.4365402,"27, Devrientweg, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","27, Devrientweg, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland"
431,1345,13.32725423797068,52.4364437,"31, Devrientweg, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","31, Devrientweg, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland"
433,1434,13.3330688,52.4669079,"34, Dickhardtstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","34, Dickhardtstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
434,1437,13.3355394,52.4685707,"46, Dickhardtstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","46, Dickhardtstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
435,1406,13.2964096,52.4722906,"14, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","14, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
437,1409,13.2968858,52.4717716,"17, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","17, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
438,1410,13.2969215,52.4716419,"19, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","19, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
439,1404,13.2965951,52.4713496,"24, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","24, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
440,1405,13.2968912,52.4711858,"25, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","25, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
441,1403,13.2966064,52.4712079,"26, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","26, Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
442,1402,13.2968226,52.472748,"Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","Dievenowstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
448,1534,13.341310711340205,52.435651,"6, Dillgesstraße, Lankwitz, Berlin, 12247, Deutschland","6, Dillgesstraße, Lankwitz, Berlin, 12247, Deutschland"
449,1905,13.4917524,52.5695503,"Doberaner Straße, Neu-Hohenschönhausen, Lichtenberg, 13051, Deutschland","Doberaner Straße, Neu-Hohenschönhausen, Lichtenberg, 13051, Deutschland"
450,1284,13.2907579,52.4723298,"9, Doberaner Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","9, Doberaner Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
455,1252,13.307361120891944,52.43287985,"79, Drakestraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland","79, Drakestraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland"
456,1914,13.306584789952575,52.43449715,"8, Drakestraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland","8, Drakestraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland"
457,1767,13.4725802,52.4676268,"27, Drosselbartstraße, High-Deck-Siedlung, Neukölln, 12057, Deutschland","27, Drosselbartstraße, High-Deck-Siedlung, Neukölln, 12057, Deutschland"
459,1687,13.3841723,52.4848342,"11, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","11, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
460,1630,13.3832685,52.4848435,"15, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","15, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
461,1631,13.3818996,52.4851378,"24, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","24, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
462,1632,13.3804518,52.4851477,"34, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","34, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
466,1063,13.3240948,52.4578572,"35, Düppelstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","35, Düppelstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
467,1095,13.3227222,52.4571226,"40, Düppelstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","40, Düppelstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
468,1060,13.3224292,52.4570907,"41, Düppelstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","41, Düppelstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
469,1812,13.315067082463592,52.441657,"1, Dürerstraße, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12203, Deutschland","1, Dürerstraße, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12203, Deutschland"
472,1915,13.3121403,52.4406221,"7, Dürerstraße, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12203, Deutschland","7, Dürerstraße, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12203, Deutschland"
489,443,13.3131734,52.4733691,"4, Eberbacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","4, Eberbacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
492,368,13.3531104,52.480657,"77, Ebersstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","77, Ebersstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
496,1643,13.3551859,52.4822149,"88, Ebersstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","88, Ebersstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
497,1356,13.348821,52.4429333,"Edenkobener Weg, Lankwitz, Berlin, 12247, Deutschland","Edenkobener Weg, Lankwitz, Berlin, 12247, Deutschland"
498,1373,13.3019798,52.6026326,"35, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","35, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
499,1374,13.3021328,52.6031785,"40, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","40, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
500,1375,13.3015292,52.6034559,"43, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","43, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
501,1376,13.3013985,52.6036779,"45, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","45, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
502,1377,13.3012865,52.6038823,"47, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","47, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
503,1378,13.3016462,52.6040708,"48, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","48, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
504,1379,13.3010717,52.6042702,"51, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","51, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
505,1380,13.3008482,52.6046796,"55, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","55, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
506,1381,13.3007437,52.6048726,"57, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","57, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
507,1382,13.30062,52.6050942,"59, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","59, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
508,1384,13.300408303225804,52.6053496,"61, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","61, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
509,1383,13.3010531,52.6055425,"62, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","62, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
510,1385,13.3000002,52.6056553,"63, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","63, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
511,1386,13.3008585,52.6058987,"64, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","64, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
512,1387,13.3001704,52.6058341,"65, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland","65, Egidystraße, Tegel, Reinickendorf, 13509, Deutschland"
513,1894,13.5279415,52.481637,"Ehrenfelsstraße, Rheinisches Viertel, Karlshorst, Lichtenberg, 10318, Deutschland","Ehrenfelsstraße, Rheinisches Viertel, Karlshorst, Lichtenberg, 10318, Deutschland"
517,411,13.305134058065022,52.49857025,"3, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland","3, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland"
519,412,13.3053704469658,52.49606215,"57, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland","57, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland"
521,111,13.3055383,52.4982913,"63, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland","63, Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland"
523,1327,13.338968623822694,52.434137449999994,"11, Elisabethstraße, Lankwitz, Berlin, 12247, Deutschland","11, Elisabethstraße, Lankwitz, Berlin, 12247, Deutschland"
524,1328,13.3405523,52.4348783,"Elisabethstraße, Lankwitz, Berlin, 12247, Deutschland","Elisabethstraße, Lankwitz, Berlin, 12247, Deutschland"
529,874,13.4836443,52.5307095,"17, Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, 10367, Deutschland","17, Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, 10367, Deutschland"
530,875,13.483349,52.5314454,"20, Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, 10367, Deutschland","20, Elli-Voigt-Straße, Fennpfuhl, Lichtenberg, 10367, Deutschland"
532,463,13.3563765,52.4924374,"11, Elßholzstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","11, Elßholzstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland"
533,464,13.3563264,52.4917371,"15, Elßholzstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","15, Elßholzstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland"
538,1141,13.3024615,52.5203872,"12, Eosanderstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland","12, Eosanderstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland"
539,1144,13.30376348392435,52.5197828,"30, Eosanderstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland","30, Eosanderstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland"
540,1750,13.353982,52.412406,"7, Erbendorfer Weg, Marienfelde, Tempelhof-Schöneberg, Berlin, 12279, Deutschland","7, Erbendorfer Weg, Marienfelde, Tempelhof-Schöneberg, Berlin, 12279, Deutschland"
541,1079,13.315151845813611,52.46015925,"19, Ermanstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","19, Ermanstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
542,1086,13.3140421,52.4595961,"26, Ermanstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","26, Ermanstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
543,1087,13.314470658743849,52.459456900000006,"27, Ermanstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","27, Ermanstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
559,1167,13.3500506,52.4813995,"39, Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","39, Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
560,1575,13.3512233,52.4819054,"Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
561,1576,13.3580891,52.4853767,"63, Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","63, Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
562,1564,13.3593783,52.4857893,"66, Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","66, Feurigstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
568,1917,13.2885648,52.4328487,"Finckensteinallee, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland","Finckensteinallee, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland"
569,1916,13.300947446699602,52.43259685,"52, Finckensteinallee, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland","52, Finckensteinallee, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland"
570,1560,13.2995455,52.4326263,"62, Finckensteinallee, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland","62, Finckensteinallee, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland"
572,1070,13.3265286,52.4615293,"17, Florastraße, Steglitz, Berlin, 12163, Deutschland","17, Florastraße, Steglitz, Berlin, 12163, Deutschland"
576,358,13.3076107,52.4796592,"4, Forckenbeckstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","4, Forckenbeckstraße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
