id,web_id,longitude,latitude,location,complete_response
56,1737,13.43603,52.44533999999999,"Alt-Britz 97, 12359 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '97', 'short_name': '97', 'types': ['street_number']}, {'long_name': 'Alt-Britz', 'short_name': 'Alt-Britz', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12359', 'short_name': '12359', 'types': ['postal_code']}], 'formatted_address': 'Alt-Britz 97, 12359 Berlin, Germany', 'geometry': {'location': {'lat': 52.44533999999999, 'lng': 13.43603}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4466889802915, 'lng': 13.4373789802915}, 'southwest': {'lat': 52.4439910197085, 'lng': 13.4346810197085}}}, 'place_id': 'ChIJCeaMsINFqEcRZypdr6xb2G8', 'plus_code': {'compound_code': 'CCWP+4C Berlin, Germany', 'global_code': '9F4MCCWP+4C'}, 'types': ['street_address']}]"
57,1738,13.4359,52.44521,"Alt-Britz 99, 12359 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '99', 'short_name': '99', 'types': ['street_number']}, {'long_name': 'Alt-Britz', 'short_name': 'Alt-Britz', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12359', 'short_name': '12359', 'types': ['postal_code']}], 'formatted_address': 'Alt-Britz 99, 12359 Berlin, Germany', 'geometry': {'location': {'lat': 52.44521, 'lng': 13.4359}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4465589802915, 'lng': 13.4372489802915}, 'southwest': {'lat': 52.4438610197085, 'lng': 13.4345510197085}}}, 'place_id': 'ChIJOWM6sINFqEcRVe_sJqhwl24', 'plus_code': {'compound_code': 'CCWP+39 Berlin, Germany', 'global_code': '9F4MCCWP+39'}, 'types': ['street_address']}]"
59,1212,13.362024,52.4365155,"Alt-Lankwitz 82, 12247 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '82', 'short_name': '82', 'types': ['street_number']}, {'long_name': 'Alt-Lankwitz', 'short_name': 'Alt-Lankwitz', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12247', 'short_name': '12247', 'types': ['postal_code']}], 'formatted_address': 'Alt-Lankwitz 82, 12247 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4365749, 'lng': 13.362165}, 'southwest': {'lat': 52.4364267, 'lng': 13.3619203}}, 'location': {'lat': 52.4365155, 'lng': 13.362024}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4378497802915, 'lng': 13.3633916302915}, 'southwest': {'lat': 52.4351518197085, 'lng': 13.3606936697085}}}, 'place_id': 'ChIJSzCoA8taqEcRpAmXQiPEftg', 'types': ['premise']}]"
61,1234,13.3643044,52.43612659999999,"Alt-Lankwitz 94, 12247 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '94', 'short_name': '94', 'types': ['street_number']}, {'long_name': 'Alt-Lankwitz', 'short_name': 'Alt-Lankwitz', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12247', 'short_name': '12247', 'types': ['postal_code']}], 'formatted_address': 'Alt-Lankwitz 94, 12247 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4362624, 'lng': 13.3643999}, 'southwest': {'lat': 52.43602569999999, 'lng': 13.3641611}}, 'location': {'lat': 52.43612659999999, 'lng': 13.3643044}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.43749303029149, 'lng': 13.3656294802915}, 'southwest': {'lat': 52.43479506970849, 'lng': 13.3629315197085}}}, 'place_id': 'ChIJDdzXKMtaqEcR3yZEdJY9WBQ', 'types': ['premise']}]"
62,1294,13.3580902,52.6208307,"Alt-Lübars 12, 13469 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '12', 'short_name': '12', 'types': ['street_number']}, {'long_name': 'Alt-Lübars', 'short_name': 'Alt-Lübars', 'types': ['route']}, {'long_name': 'Bezirk Reinickendorf', 'short_name': 'Bezirk Reinickendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13469', 'short_name': '13469', 'types': ['postal_code']}], 'formatted_address': 'Alt-Lübars 12, 13469 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.6209152, 'lng': 13.3582228}, 'southwest': {'lat': 52.6207481, 'lng': 13.3579509}}, 'location': {'lat': 52.6208307, 'lng': 13.3580902}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.6221806302915, 'lng': 13.3594358302915}, 'southwest': {'lat': 52.6194826697085, 'lng': 13.3567378697085}}}, 'place_id': 'ChIJh1dJ70ZTqEcRLzsV8T32hNA', 'types': ['premise']}]"
64,886,13.3444837,52.5249241,"Alt-Moabit 92, 10559 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '92', 'short_name': '92', 'types': ['street_number']}, {'long_name': 'Alt-Moabit', 'short_name': 'Alt-Moabit', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10559', 'short_name': '10559', 'types': ['postal_code']}], 'formatted_address': 'Alt-Moabit 92, 10559 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5250506, 'lng': 13.3446701}, 'southwest': {'lat': 52.5247068, 'lng': 13.3443108}}, 'location': {'lat': 52.5249241, 'lng': 13.3444837}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5262276802915, 'lng': 13.3458394302915}, 'southwest': {'lat': 52.5235297197085, 'lng': 13.3431414697085}}}, 'place_id': 'ChIJoS-vXApRqEcRfXT6eRsuDzQ', 'types': ['premise']}]"
66,1626,13.34211,52.4594,"Altmarkstraße 26, 12169 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Altmarkstraße', 'short_name': 'Altmarkstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12169', 'short_name': '12169', 'types': ['postal_code']}], 'formatted_address': 'Altmarkstraße 26, 12169 Berlin, Germany', 'geometry': {'location': {'lat': 52.4594, 'lng': 13.34211}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.46074898029149, 'lng': 13.3434589802915}, 'southwest': {'lat': 52.45805101970849, 'lng': 13.3407610197085}}}, 'partial_match': True, 'place_id': 'ChIJZX1GH59aqEcR6-vsMYMt6zQ', 'plus_code': {'compound_code': 'F85R+QR Berlin, Germany', 'global_code': '9F4MF85R+QR'}, 'types': ['street_address']}]"
68,107,13.3621821,52.4959753,"Alvenslebenstraße 25, 10783 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '25', 'short_name': '25', 'types': ['street_number']}, {'long_name': 'Alvenslebenstraße', 'short_name': 'Alvenslebenstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10783', 'short_name': '10783', 'types': ['postal_code']}], 'formatted_address': 'Alvenslebenstraße 25, 10783 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4960878, 'lng': 13.3623337}, 'southwest': {'lat': 52.4958582, 'lng': 13.3620567}}, 'location': {'lat': 52.4959753, 'lng': 13.3621821}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4973219802915, 'lng': 13.3635441802915}, 'southwest': {'lat': 52.4946240197085, 'lng': 13.3608462197085}}}, 'place_id': 'ChIJz4FBMUhQqEcRwAO9X-lwMIY', 'types': ['premise']}]"
69,1508,13.3619337,52.4959614,"Alvenslebenstraße 26, 10783 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Alvenslebenstraße', 'short_name': 'Alvenslebenstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10783', 'short_name': '10783', 'types': ['postal_code']}], 'formatted_address': 'Alvenslebenstraße 26, 10783 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.496042, 'lng': 13.3621011}, 'southwest': {'lat': 52.495897, 'lng': 13.3617081}}, 'location': {'lat': 52.4959614, 'lng': 13.3619337}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4973184802915, 'lng': 13.3632535802915}, 'southwest': {'lat': 52.4946205197085, 'lng': 13.3605556197085}}}, 'place_id': 'ChIJFwvyNkhQqEcROlf3X5A3X9g', 'types': ['premise']}]"
70,1507,13.3624023,52.4955684,"Alvenslebenstraße 4, 10783 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Alvenslebenstraße', 'short_name': 'Alvenslebenstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10783', 'short_name': '10783', 'types': ['postal_code']}], 'formatted_address': 'Alvenslebenstraße 4, 10783 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4956778, 'lng': 13.3625432}, 'southwest': {'lat': 52.4954382, 'lng': 13.362203}}, 'location': {'lat': 52.4955684, 'lng': 13.3624023}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4969069802915, 'lng': 13.3637220802915}, 'southwest': {'lat': 52.4942090197085, 'lng': 13.3610241197085}}}, 'place_id': 'ChIJuaszJUhQqEcRh4ybOFfja5c', 'types': ['premise']}]"
71,1875,13.5136547,52.562789,"Am Breiten Luch 19/17, 13053 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '17', 'short_name': '17', 'types': ['subpremise']}, {'long_name': '19', 'short_name': '19', 'types': ['street_number']}, {'long_name': 'Am Breiten Luch', 'short_name': 'Am Breiten Luch', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13053', 'short_name': '13053', 'types': ['postal_code']}], 'formatted_address': 'Am Breiten Luch 19/17, 13053 Berlin, Germany', 'geometry': {'location': {'lat': 52.562789, 'lng': 13.5136547}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5641379802915, 'lng': 13.5150036802915}, 'southwest': {'lat': 52.5614400197085, 'lng': 13.5123057197085}}}, 'place_id': 'EixBbSBCcmVpdGVuIEx1Y2ggMTkvMTcsIDEzMDUzIEJlcmxpbiwgR2VybWFueSIeGhwKFgoUChIJe3aVUUNMqEcRJZR3rUmSuugSAjE3', 'types': ['subpremise']}]"
74,1622,13.3341643,52.4458744,"Am Eichgarten 15a, 12167 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '15a', 'short_name': '15a', 'types': ['street_number']}, {'long_name': 'Am Eichgarten', 'short_name': 'Am Eichgarten', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12167', 'short_name': '12167', 'types': ['postal_code']}], 'formatted_address': 'Am Eichgarten 15a, 12167 Berlin, Germany', 'geometry': {'location': {'lat': 52.4458744, 'lng': 13.3341643}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4472233802915, 'lng': 13.3355132802915}, 'southwest': {'lat': 52.4445254197085, 'lng': 13.3328153197085}}}, 'place_id': 'ChIJL1FlUJRaqEcRXo1ha4u3NVg', 'plus_code': {'compound_code': 'C8WM+8M Berlin, Germany', 'global_code': '9F4MC8WM+8M'}, 'types': ['street_address']}]"
98,1486,13.3146146,52.4433669,"Augustastraße 2, 12203 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Augustastraße', 'short_name': 'Augustastraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12203', 'short_name': '12203', 'types': ['postal_code']}], 'formatted_address': 'Augustastraße 2, 12203 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4434206, 'lng': 13.314785}, 'southwest': {'lat': 52.4432284, 'lng': 13.3144295}}, 'location': {'lat': 52.4433669, 'lng': 13.3146146}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4446734802915, 'lng': 13.3159562302915}, 'southwest': {'lat': 52.4419755197085, 'lng': 13.3132582697085}}}, 'place_id': 'ChIJ0S4zYPNaqEcRU5JG0wle2O8', 'types': ['premise']}]"
99,1487,13.3134259,52.442846,"Augustastraße 35, 12203 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Augustastraße', 'short_name': 'Augustastraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12203', 'short_name': '12203', 'types': ['postal_code']}], 'formatted_address': 'Augustastraße 35, 12203 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4429059, 'lng': 13.313669}, 'southwest': {'lat': 52.4427611, 'lng': 13.3132446}}, 'location': {'lat': 52.442846, 'lng': 13.3134259}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4441824802915, 'lng': 13.3148057802915}, 'southwest': {'lat': 52.4414845197085, 'lng': 13.3121078197085}}}, 'place_id': 'ChIJPyIThfRaqEcRJ0fq0dqhBrg', 'types': ['premise']}]"
100,1512,13.28891,52.47768,"Auguste-Viktoria-Straße 55, 14199 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '55', 'short_name': '55', 'types': ['street_number']}, {'long_name': 'Auguste-Viktoria-Straße', 'short_name': 'Auguste-Viktoria-Straße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14199', 'short_name': '14199', 'types': ['postal_code']}], 'formatted_address': 'Auguste-Viktoria-Straße 55, 14199 Berlin, Germany', 'geometry': {'location': {'lat': 52.47768, 'lng': 13.28891}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4790289802915, 'lng': 13.2902589802915}, 'southwest': {'lat': 52.4763310197085, 'lng': 13.2875610197085}}}, 'partial_match': True, 'place_id': 'ChIJE6YdAKNQqEcRDo-ab0-DNbw', 'plus_code': {'compound_code': 'F7HQ+3H Berlin, Germany', 'global_code': '9F4MF7HQ+3H'}, 'types': ['street_address']}]"
102,230,13.39652,52.52685,"Auguststraße 23, 10117 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '23', 'short_name': '23', 'types': ['street_number']}, {'long_name': 'Auguststraße', 'short_name': 'Auguststraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10117', 'short_name': '10117', 'types': ['postal_code']}], 'formatted_address': 'Auguststraße 23, 10117 Berlin, Germany', 'geometry': {'location': {'lat': 52.52685, 'lng': 13.39652}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.52819898029149, 'lng': 13.3978689802915}, 'southwest': {'lat': 52.5255010197085, 'lng': 13.3951710197085}}}, 'place_id': 'ChIJ3b83bOZRqEcRe76xDl5moRU', 'plus_code': {'compound_code': 'G9GW+PJ Berlin, Germany', 'global_code': '9F4MG9GW+PJ'}, 'types': ['street_address']}]"
