web_id,gb__id,gb__web_id,gb__bezirk,gb__plz,gb__ort,gb__strasse,gb__anhang,gb__erstbeobachtung,gb__beschreibung,gb__besonderes,gb__checksum,gb__update_date,gb__new,gb__mauersegler,gb__kontrolle,gb__sperling,gb__ersatz,gb__schwalbe,gb__wichtig,gb__star,gb__sanierung,gb__fledermaus,gb__verloren,gb__andere,gb__noSpecies,gb__is_test,osm__id,osm__web_id,osm__longitude,osm__latitude,osm__location,osm__complete_response,google__id,google__web_id,google__longitude,google__latitude,google__location,google__complete_response
2026,2594,2026,Dahlem,14195,Berlin,"Im Gehege 6-8, Gail-S.-Halvorsen-Schule",,2018-07-02 00:00:00,"Schulsanierung Gail-S.-Halvorsen-Schule

2018-06: keine Sichtungen von Gebäudebrütern","geplante Sanierung: Gesamtsanierung Brandschutz (2017-2019) 2. BA (2018), Sanierung, Umbau, Standardanpassung (2023)
2020: Schulgebäude",47af63dde9eecff9a7d3598a955c629a6a15afbaa5e1f9e991b9a488,2026-01-24 18:10:01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3828,2026,13.2842749,52.4595136,"Im Gehege, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","Im Gehege, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland",3828,2026,13.284407,52.4594472,"Im Gehege 6-8, 14195 Berlin, Germany","[{'address_components': [{'long_name': '6-8', 'short_name': '6-8', 'types': ['street_number']}, {'long_name': 'Im Gehege', 'short_name': 'Im Gehege', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14195', 'short_name': '14195', 'types': ['postal_code']}], 'formatted_address': 'Im Gehege 6-8, 14195 Berlin, Germany', 'geometry': {'location': {'lat': 52.4594472, 'lng': 13.284407}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4607961802915, 'lng': 13.2857559802915}, 'southwest': {'lat': 52.4580982197085, 'lng': 13.2830580197085}}}, 'place_id': 'ChIJ121XqXJaqEcRXzevQQMhM3w', 'plus_code': {'compound_code': 'F75M+QQ Berlin, Germany', 'global_code': '9F4MF75M+QQ'}, 'types': ['street_address']}]"
2027,2595,2027,"Steglitz-Zehlendorf, Lankwitz",12249,Berlin,"Dessauerstr. 49-55, Filiale Beethoven-Gymnasium",,2019-01-24 00:00:00,"Schulsanierung Beethoven-Gymnasium überwiegend Barbarastr. 9

2019-05:  Neubau-Sanierung offensichtlich (weitgehend) abgeschlossen, am Neubau 6 künstliche Nistkästen mit je 3 Einfluglöchern für Spatzen angebracht. Diese sind auch bereits rege bewohnt - zahlreiche Ein- und Ausflüge - und es ist auch das Betteln von Jungvögeln zu hören","geplante Sanierung: Sanierung Sporthalle (2019): Barbarastr.
Sanierung 2. BA (2019 bis 2020), Sanierung Fenster (2017-2019), Sanierung Dach (2017-2019), Sanierung Flachdach (2018-2019), Sanierung Dach Sporthalle, Schulgebäude (2020), Aula (2018-2019),
Filiale: Dessauer Str.",d4bf603461e17a0b48a2f004a257ab836d5247c9ac483a01a03f1aaf,2026-01-24 18:10:01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5435,2027,13.3431418,52.4277448,"Dessauerstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland","Dessauerstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland",5435,2027,13.34397,52.4274,"Dessauerstraße 49-55, 12249 Berlin, Germany","[{'address_components': [{'long_name': '49-55', 'short_name': '49-55', 'types': ['street_number']}, {'long_name': 'Dessauerstraße', 'short_name': 'Dessauerstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12249', 'short_name': '12249', 'types': ['postal_code']}], 'formatted_address': 'Dessauerstraße 49-55, 12249 Berlin, Germany', 'geometry': {'location': {'lat': 52.4274, 'lng': 13.34397}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4287489802915, 'lng': 13.3453189802915}, 'southwest': {'lat': 52.4260510197085, 'lng': 13.3426210197085}}}, 'place_id': 'ChIJN9a1ZdpaqEcRKOi7K4QKaUA', 'plus_code': {'compound_code': 'C8GV+XH Berlin, Germany', 'global_code': '9F4MC8GV+XH'}, 'types': ['street_address']}]"
2030,2596,2030,Prenzlauer Berg,10405,Berlin,Winsstr. 17,Foto,2020-06-04 00:00:00,"2020-06: 4 Fledermauskästen an der rückwärtigen Wand (Ostseite) des
Seitenflügels. Ob die Kästen genutzt werden, unbekannt, da Beobachtung tagsüber. Momentan befindet sich daneben aber eine sehr große Baustelle (Foto der Umgebung).
",keine Sichtung bislang,1a97b24980e836f870bcf5989bafa2f3d7c97121d8fcc8b2aec7487d,2026-01-24 18:10:02,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2791,2030,13.4253049,52.5336506,"17, Winsstraße, Winsviertel, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland","17, Winsstraße, Winsviertel, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",2791,2030,13.4256747,52.5335236,"Winsstraße 17, 10405 Berlin, Germany","[{'address_components': [{'long_name': '17', 'short_name': '17', 'types': ['street_number']}, {'long_name': 'Winsstraße', 'short_name': 'Winsstraße', 'types': ['route']}, {'long_name': 'Bezirk Pankow', 'short_name': 'Bezirk Pankow', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10405', 'short_name': '10405', 'types': ['postal_code']}], 'formatted_address': 'Winsstraße 17, 10405 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5337325, 'lng': 13.4261803}, 'southwest': {'lat': 52.5333081, 'lng': 13.4252236}}, 'location': {'lat': 52.5335236, 'lng': 13.4256747}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5348692802915, 'lng': 13.4270509302915}, 'southwest': {'lat': 52.5321713197085, 'lng': 13.4243529697085}}}, 'place_id': 'ChIJkdsougVOqEcR4NwrWBQnqnM', 'types': ['premise']}]"
2114,2597,2114,Steglitz-Zehlendorf,14195,Berlin,Königin-Luise-Str. 15,,unbekannt,"Ehemaliges Institut für Anatomie der Freien Universität

2021-01: Gebäude wird laut UNB begutachtet; Abriss und Neubau geplant

",,84f67cec7e6b2d58b518f8f381388efd3ac68ed42c6a406f2ffd2d23,2026-01-24 18:10:22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4513,2114,13.3009215,52.4583281,"15, Königin-Luise-Straße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","15, Königin-Luise-Straße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland",4513,2114,13.3005889,52.4585316,"Königin-Luise-Straße 15, 14195 Berlin, Germany","[{'address_components': [{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Königin-Luise-Straße', 'short_name': 'Königin-Luise-Straße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14195', 'short_name': '14195', 'types': ['postal_code']}], 'formatted_address': 'Königin-Luise-Straße 15, 14195 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4587873, 'lng': 13.3009924}, 'southwest': {'lat': 52.4582632, 'lng': 13.3002665}}, 'location': {'lat': 52.4585316, 'lng': 13.3005889}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4598742302915, 'lng': 13.3019784302915}, 'southwest': {'lat': 52.4571762697085, 'lng': 13.2992804697085}}}, 'place_id': 'ChIJOX-kv3paqEcRsecx8M7LDA0', 'types': ['premise']}]"
2115,2598,2115,Steglitz,12167,Berlin,Breite Str. 22/Birkbuschstr.,Fotos,2021-01-24 00:00:00,2021-01: diverse Ersatznistkästen,"nicht bekannt, ob eine Sanierung stattfand
Kontrolle zur Brutsaison erforderlich, um festzustellen, ob die Nistkästen angenommen wurden",e77b23330ed32f600356d2c16ce641a3318a995430db440e1aac751c,2026-01-24 18:10:22,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4732,2115,13.3237236,52.4498849,"22, Breite Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","22, Breite Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland",4732,2115,13.3237641,52.4499273,"Breite Str. 22, 12167 Berlin, Germany","[{'address_components': [{'long_name': '22', 'short_name': '22', 'types': ['street_number']}, {'long_name': 'Breite Straße', 'short_name': 'Breite Str.', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12167', 'short_name': '12167', 'types': ['postal_code']}], 'formatted_address': 'Breite Str. 22, 12167 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4499874, 'lng': 13.3238564}, 'southwest': {'lat': 52.4498572, 'lng': 13.3236073}}, 'location': {'lat': 52.4499273, 'lng': 13.3237641}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.45127128029149, 'lng': 13.3250808302915}, 'southwest': {'lat': 52.4485733197085, 'lng': 13.3223828697085}}}, 'place_id': 'ChIJ3SyDEo5aqEcRDCF-GN3c3io', 'types': ['premise']}]"
2135,2599,2135,Treptow-Köpenick,12437,Berlin,"Köpenicker Landstraße 185A, Schule am Wildgarten",Fotos,2021-04-11 00:00:00,"Schule am Wildgarten

2021-04: Sanierung am Schulhauptgebäude scheint fast beendet. Die alte Turnhalle daneben hat jedoch Kotspuren kurz unter dem Dach auf der Nordwest-Seite als Hinweise auf ehemalige Gebäudebrüternester, aktuelle Besetzung konnte nicht verifiziert werden. Auf der Südwest-Seite wurden bereits Nistkästen aus Holz angebracht.","Schulsanierung: Gesamtsanierung Schulgebäude (Fassade, Dach, Fenster usw.) (2018/2019)",85914cb1b3f751b51996561e87fcae30c4571f5ef7d019facf574542,2026-01-24 18:10:27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4859,2135,13.487997895095411,52.4728588,"Schule am Wildgarten, 185A, Köpenicker Landstraße, Baumschulenweg, Treptow-Köpenick, Berlin, 12437, Deutschland","Schule am Wildgarten, 185A, Köpenicker Landstraße, Baumschulenweg, Treptow-Köpenick, Berlin, 12437, Deutschland",4859,2135,13.4877208,52.473467,"Köpenicker Landstraße 185A, 12437 Berlin, Germany","[{'address_components': [{'long_name': '185A', 'short_name': '185A', 'types': ['street_number']}, {'long_name': 'Köpenicker Landstraße', 'short_name': 'Köpenicker Landstraße', 'types': ['route']}, {'long_name': 'Bezirk Treptow-Köpenick', 'short_name': 'Bezirk Treptow-Köpenick', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12437', 'short_name': '12437', 'types': ['postal_code']}], 'formatted_address': 'Köpenicker Landstraße 185A, 12437 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.473583, 'lng': 13.48801}, 'southwest': {'lat': 52.4732693, 'lng': 13.4874692}}, 'location': {'lat': 52.473467, 'lng': 13.4877208}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4747751302915, 'lng': 13.4890885802915}, 'southwest': {'lat': 52.4720771697085, 'lng': 13.4863906197085}}}, 'place_id': 'ChIJxcZUfzlPqEcRG7lMhPhgQN0', 'types': ['premise']}]"
2136,2600,2136,Neukölln,12053,Berlin,Boddinstr. 47,Fotos,2021-04-11 00:00:00,"2021-04: Ersatzkästen (Mauerseglerkästen) am Gebäude angebracht, kein Aus- oder Einflug beobachtet",Ersatzlebensstätten,e333fcfb1dfa3a94d97639f4ad106151ba8c848396ea2d10f30a2347,2026-01-24 18:10:27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4860,2136,13.430963,52.4805105,"Boddinstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland","Boddinstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland",4860,2136,13.4300502,52.48021989999999,"Boddinstraße 47, 12053 Berlin, Germany","[{'address_components': [{'long_name': '47', 'short_name': '47', 'types': ['street_number']}, {'long_name': 'Boddinstraße', 'short_name': 'Boddinstraße', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12053', 'short_name': '12053', 'types': ['postal_code']}], 'formatted_address': 'Boddinstraße 47, 12053 Berlin, Germany', 'geometry': {'location': {'lat': 52.48021989999999, 'lng': 13.4300502}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.48156888029149, 'lng': 13.4313991802915}, 'southwest': {'lat': 52.47887091970849, 'lng': 13.4287012197085}}}, 'place_id': 'ChIJowzyhrxPqEcR2iUxiPj2eOk', 'plus_code': {'compound_code': 'FCJJ+32 Berlin, Germany', 'global_code': '9F4MFCJJ+32'}, 'types': ['street_address']}]"
2223,2601,2223,"Steglitz-Zehlendorf, Lankwitz",12247,Berlin,"Schulstr. 34, Alt-Lankwitzer Grundschule",Foto,2021-06-05 00:00:00,2021-06: Mauersegler-Ersatzkästen an der Turnhalle der Alt-Lankwitzer Grundschule (Stammadresse: Schulstr. 17),,c9019af937eacf0bc6d69acf699f57bdd63459613f022aa5592acf4e,2026-01-24 18:10:48,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5178,2223,13.348284,52.4365328,"Schulstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland","Schulstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland",5178,2223,13.35273,52.43783999999999,"Schulstraße 34, 12247 Berlin, Germany","[{'address_components': [{'long_name': '34', 'short_name': '34', 'types': ['street_number']}, {'long_name': 'Schulstraße', 'short_name': 'Schulstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12247', 'short_name': '12247', 'types': ['postal_code']}], 'formatted_address': 'Schulstraße 34, 12247 Berlin, Germany', 'geometry': {'location': {'lat': 52.43783999999999, 'lng': 13.35273}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4391889802915, 'lng': 13.3540789802915}, 'southwest': {'lat': 52.4364910197085, 'lng': 13.3513810197085}}}, 'place_id': 'ChIJe7NGX8haqEcRET0F1o2UjBU', 'plus_code': {'compound_code': 'C9Q3+43 Berlin, Germany', 'global_code': '9F4MC9Q3+43'}, 'types': ['street_address']}]"
2232,2602,2232,"Steglitz-Zehlendorf, Lankwitz",12247,12247 ,Charlottenstr. 23a,Foto,2021-07-20 00:00:00,"2021-07: Ersatz-Niststätten an zwei Hausseiten
",,520a5a09c2d4e179a39c361eada42a075edcc4cecfe345ade820d797,2026-01-24 18:10:50,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5187,2232,13.340391014606556,52.43690805,"23a, Charlottenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland","23a, Charlottenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland",5187,2232,13.3404181,52.4369807,"Charlottenstraße 23A, 12247 Berlin, Germany","[{'address_components': [{'long_name': '23A', 'short_name': '23A', 'types': ['street_number']}, {'long_name': 'Charlottenstraße', 'short_name': 'Charlottenstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12247', 'short_name': '12247', 'types': ['postal_code']}], 'formatted_address': 'Charlottenstraße 23A, 12247 Berlin, Germany', 'geometry': {'location': {'lat': 52.4369807, 'lng': 13.3404181}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4383296802915, 'lng': 13.3417670802915}, 'southwest': {'lat': 52.4356317197085, 'lng': 13.3390691197085}}}, 'place_id': 'ChIJobmcXcFaqEcRvdjw8S7_WaM', 'plus_code': {'compound_code': 'C8PR+Q5 Berlin, Germany', 'global_code': '9F4MC8PR+Q5'}, 'types': ['street_address']}]"
2234,2603,2234,Lichterfelde,12207,Berlin,Celsiusstr. 54,Foto,2021-07-18 00:00:00,"Thermometersiedlung:

2021-07: Spechtlöcher: Front (2x), Seite rechts (3x), Rückseite (1x)
kein Nistmaterial zu erkennen, Spuren können auch durch Alter der Fassade kommen",Pläne zur Thermometer-Siedlung-Kartierung 2021,9888cbddd75466c02224f69db92a29ff1f72216f3dfb37885a40adb8,2026-01-24 18:10:50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5189,2234,13.311078187630368,52.41244595,"54, Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","54, Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland",5189,2234,13.31276,52.4157,"Celsiusstraße 54, 12207 Berlin, Germany","[{'address_components': [{'long_name': '54', 'short_name': '54', 'types': ['street_number']}, {'long_name': 'Celsiusstraße', 'short_name': 'Celsiusstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12207', 'short_name': '12207', 'types': ['postal_code']}], 'formatted_address': 'Celsiusstraße 54, 12207 Berlin, Germany', 'geometry': {'location': {'lat': 52.4157, 'lng': 13.31276}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4170489802915, 'lng': 13.3141089802915}, 'southwest': {'lat': 52.4143510197085, 'lng': 13.3114110197085}}}, 'place_id': 'ChIJae9phxBbqEcRCBPy_5uBo4U', 'plus_code': {'compound_code': 'C887+74 Berlin, Germany', 'global_code': '9F4MC887+74'}, 'types': ['street_address']}]"
2236,2604,2236,Lichterfelde,12207,Berlin,Fahrenheitstr. 29,Foto,2021-07-18 00:00:00,"Thermometersiedlung:

2021-07: 8.OG (3. v oben), Fenster, rechts: Nest? als dunkler Fleck zu erkennen (Foto)",Pläne zur Thermometer-Siedlung-Kartierung 2021,e9f31d0f0c811847b2efefec39973094d74213d85630ff2826eea8f2,2026-01-24 18:10:51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5191,2236,13.3161953,52.4137702,"Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland",5191,2236,13.3133367,52.4125594,"Fahrenheitstraße 29, 12207 Berlin, Germany","[{'address_components': [{'long_name': '29', 'short_name': '29', 'types': ['street_number']}, {'long_name': 'Fahrenheitstraße', 'short_name': 'Fahrenheitstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12207', 'short_name': '12207', 'types': ['postal_code']}], 'formatted_address': 'Fahrenheitstraße 29, 12207 Berlin, Germany', 'geometry': {'location': {'lat': 52.4125594, 'lng': 13.3133367}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 52.4139083802915, 'lng': 13.3146856802915}, 'southwest': {'lat': 52.4112104197085, 'lng': 13.3119877197085}}}, 'place_id': 'EitGYWhyZW5oZWl0c3RyYcOfZSAyOSwgMTIyMDcgQmVybGluLCBHZXJtYW55IhoSGAoUChIJK59qBRpbqEcRT5rGLYsAFNYQHQ', 'types': ['street_address']}]"
2239,2605,2239,Steglitz,12167,Berlin,"Klingsorstr. 93, 93a,b,c",Foto,2021-07-19 00:00:00,"2021-07: Sperlinge in der Umgebung, keine Einflüge beobachtet
2019 oder 2020 Sanierung des gesamten Häuserkomplexes: Einbaukästen im gesamten Komplex (Fotos)","Sanierung, Ersatzmaßnahmen: Einbaukästen",751a1938576d775184cff345a400499d264f5e8d7fbeaecfd6049673,2026-01-24 18:10:51,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5194,2239,13.3246062,52.4455048,"93, Klingsorstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","93, Klingsorstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland",5194,2239,13.3245515,52.4454581,"Klingsorstraße 93, 12167 Berlin, Germany","[{'address_components': [{'long_name': '93', 'short_name': '93', 'types': ['street_number']}, {'long_name': 'Klingsorstraße', 'short_name': 'Klingsorstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12167', 'short_name': '12167', 'types': ['postal_code']}], 'formatted_address': 'Klingsorstraße 93, 12167 Berlin, Germany', 'geometry': {'location': {'lat': 52.4454581, 'lng': 13.3245515}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4468070802915, 'lng': 13.32590048029151}, 'southwest': {'lat': 52.4441091197085, 'lng': 13.3232025197085}}}, 'place_id': 'ChIJbfkvkZJaqEcRxBiXxJx11HA', 'plus_code': {'compound_code': 'C8WF+5R Berlin, Germany', 'global_code': '9F4MC8WF+5R'}, 'types': ['street_address']}]"
