web_id,adresse_original,adresse_bereinigt,lat,lon,coord_source
1589,Stresemannstr. 36,Stresemannstr. 36,52.500882450000006,13.387290984863023,osm
1288,Stresemannstr. 48,Stresemannstr. 48,52.5017313,13.3862323,osm
1751,Stresemannstr. 50,Stresemannstr. 50,52.5019266,13.3859464,osm
29,"Stresemannstr. 66, ehemals Caritasgebäude","Stresemannstr. 66 , ehemals Caritasgebäude",52.503198,13.385495631157273,osm
318,Stresemannstr. 78,Stresemannstr. 78,52.504077,13.3831342,osm
1856,Stromstr. 9/10,Stromstr. 9,52.5248034,13.3429083,osm
639,Stübbenstr. 10,Stübbenstr. 10,52.4892613,13.3376411,osm
641,"Stübbenstr. 3, Hofkarree Rückfront Bayerischer Platz",Stübbenstr. 3,52.4890837,13.3380534,osm
640,Stübbenstr. 5,Stübbenstr. 5,52.4894673,13.3379613,osm
152,Stubenrauchstr. 1/Bundesallee,Stubenrauchstr. 1,52.4690852,13.3278847,osm
52,Stubenrauchstr. 10,Stubenrauchstr. 10,52.4701515,13.3250388,osm
51,Stubenrauchstr. 11,Stubenrauchstr. 11,52.4702988,13.3248911,osm
97,Stubenrauchstr. 20,Stubenrauchstr. 20,52.47207265,13.3244328115,osm
100,Stubenrauchstr. 57,Stubenrauchstr. 57,52.4718642,13.3238182,osm
99,Stubenrauchstr. 58,Stubenrauchstr. 58,52.4718099,13.3237053,osm
102,Stubenrauchstr. 60,Stubenrauchstr. 60,52.4710859,13.3239924,osm
50,Stubenrauchstr. 63/Schwalbacher Str.,Stubenrauchstr. 63,52.4703983,13.3243391,osm
1723,Stubenrauchstr. 65c,Stubenrauchstr. 65c,52.43695,13.5051104,osm
389,Stubenrauchstr. 66,Stubenrauchstr. 66,52.4694032,13.3255141,osm
953,Südendstr. 22,Südendstr. 22,52.4556565,13.3330872,osm
224,Südendstr. 60,Südendstr. 60,52.4566098,13.3275089,osm
1649,Südendstraße 1,Südendstraße 1,52.4564631,13.324899225412372,osm
1650,Südendstraße 13,Südendstraße 13,52.4562065,13.3288162,osm
1651,Südendstraße 14 / Südendstraße 15,Südendstraße 14,52.4561738,13.3291649,osm
1653,Südendstraße 50,Südendstraße 50,52.4560967,13.331941,osm
1652,Südendstraße 51,Südendstraße 51,52.4561784,13.3315261,osm
1663,Südwestkorso 10/11/11 a,Südwestkorso 10,52.4749985,13.3234233,osm
215,Südwestkorso 13/14,Südwestkorso 13,52.4739844,13.3221945,osm
611,Südwestkorso 16,Südwestkorso 16,52.4728837,13.3208921,osm
49,Südwestkorso 19,Südwestkorso 19,52.471959,13.3195684,osm
444,Südwestkorso 38/Kreuznacher Str. 70,Südwestkorso 38,52.4677051,13.3108563,osm
76,Südwestkorso 5/Taunusstr.,Südwestkorso 5,52.4764838,13.325618,osm
75,Südwestkorso 63,Südwestkorso 63,52.4730618,13.321831,osm
1237,Südwestkorso 8,Südwestkorso 8,52.4758496,13.3247416,osm
388,Südwestkorso 9,Südwestkorso 9,52.47532,13.3237587,osm
1864,Suermondtstr. 38,Suermondtstr. 38,52.5492653,13.5012433,osm
1516,Sulzaer Str. 1-4,Sulzaer Str. 1,52.4782816,13.2868087,osm
1514,Sulzaer Str. 2,Sulzaer Str. 2,52.4764958,13.2864272,osm
1515,Sulzaer Str. 3,Sulzaer Str. 3,52.4766825,13.2864908,osm
1517,Sulzaer Str. 4,Sulzaer Str. 4,52.4768741,13.286559,osm
1210,Sven-Hedin-Platz 26,Sven-Hedin-Platz 26,52.4412256,13.2443496,osm
74,Sybelstr. 17/18 / Dahlmannstr. 27,Sybelstr. 17,52.5021478,13.304615,osm
73,Sybelstr. 56/Lewishamstr.,Sybelstr. 56,52.5018696,13.3064999,osm
24,Sylter Str. 12/Zoppoter Str.,Sylter Str. 12,52.4715198,13.2987293,osm
1275,Sylter Str. 15/ Beverstedter Weg 2,Sylter Str. 15,52.4712773,13.300527,osm
363,Sylter Str. 16-28,Sylter Str. 16,52.4713252,13.3010514,osm
364,Sylter Str. 26,Sylter Str. 26,52.4713252,13.3010514,osm
1277,Sylter Str.11,Sylter Str. 11,52.471702,13.2989921,osm
1276,Sylter Str.7,Sylter Str. 7,52.4715528,13.3002146,osm
1665,Takustr. 3,Takustr. 3,52.4547214,13.2964137,osm
1635,"Takustr. 7 / Konrad-Zuse-Bau, Zuse-Institut Berlin (ZIB)",Takustr. 7,52.4557415,13.2979865,osm
141,Taunusstr. 10,Taunusstr. 10,52.473644,13.3227661,osm
1591,Tautenburger Str. 4,Tautenburger Str. 4,52.4180214,13.3520983,osm
779,Tegeler Weg 10,Tegeler Weg 10,52.52479155,13.29834621478021,osm
780,Tegeler Weg 10/11,Tegeler Weg 10,52.52479155,13.29834621478021,osm
826,Teltower Damm 20,Teltower Damm 20,52.4327528,13.2588883,osm
247,Tempelhofer Damm 4,Tempelhofer Damm 4,52.4836984,13.385622,osm
837,Tempelhofer Damm 92,Tempelhofer Damm 92,52.4734409,13.3852637,osm
397,Tempelhofer Ufer 6,Tempelhofer Ufer 6,52.4978603,13.3873565,osm
1770,Tempelhofer Damm 7 / Werner-Loebermann-Weg / Polizeigebäude,Tempelhofer Damm 7,52.4818074,13.386568,osm
1936,"Teterower Ring 79, Grundschule An Der Wuhle",Teterower Ring 79,52.5211338,13.580438859329282,osm
1159,Tharandter Str. 2,Tharandter Str. 2,52.490025,13.332012,osm
567,Tharandter Str. 4,Tharandter Str. 4,52.4897521,13.331504,osm
554,Theodor-Heuss-Platz 10,Theodor-Heuss-Platz 10,52.5098676,13.2709056,osm
564,Theodor-Heuss-Platz 8,Theodor-Heuss-Platz 8,52.5103255,13.2721526,osm
892,Thielallee 37 a - b,Thielallee 37 a - b,52.4555518,13.2854148,osm
191,"Thrasoltstr. 11, Nebenhaus zu 13",Thrasoltstr. 11,52.5146953,13.3053152,osm
190,Thrasoltstr. 13/Wilmersdorfer Str.,Thrasoltstr. 13,52.5146704,13.3050012,osm
192,Thrasoltstr. 17,Thrasoltstr. 17,52.5146055,13.3042293,osm
1688,"Tietzenweg 101, Anna-Essinger-Gemeinschaftsschule","Tietzenweg 101 , Anna-Essinger-Gemeinschaftsschule",52.4384622,13.3108836,osm
1868,Tietzenweg 131,Tietzenweg 131,52.43714925,13.31309149476225,osm
1235,Tirschenreuther Ring 18,Tirschenreuther Ring 18,52.4092328,13.3470352,osm
1236,Tirschenreuther Ring 64-72,Tirschenreuther Ring 64,52.408249,13.3494587,osm
1352,Tirschenreuther Ring 87,Tirschenreuther Ring 87,52.4122007,13.3549158,osm
1200,Torfstr. 25,Torfstr. 25,52.5406293,13.3511496,osm
375,Torgauer Str. 11 a,Torgauer Str. 11 a,52.4795396,13.3608734,osm
372,"Torgauer Str. 11 a, Gasometer-Gelände","Torgauer Str. 11 a, Gasometer-Gelände",52.4795396,13.3608734,osm
80,"Torstr. 34, durch Sanierung Standortverlust","Torstr. 34 , durch Sanierung Standortverlust",52.5280011,13.4122301,osm
308,Trautenaustr. 10,Trautenaustr. 10,52.4922694,13.3274168,osm
1160,Trautenaustr. 13/Güntzel 17,Trautenaustr. 13,52.4914162,13.32709,osm
117,"Trautenaustr. 5, Volkshochschulgebäude","Trautenaustr. 5 , Volkshochschulgebäude",52.493340149999995,13.329640973810388,osm
42,"Trebbiner Str. 9, Technikmuseum","Trebbiner Str. 9 , Technikmuseum",52.4971811,13.3759289,osm
1189,Treskowallee 71,Treskowallee 71,52.4860656,13.5270074,osm
1190,"Treskowallee 72,74",Treskowallee 72,52.486061,13.5264203,osm
1188,Treskowallee 96,Treskowallee 96,52.48375845,13.525612921024315,osm
1187,Treskowallee 98,Treskowallee 98,52.4835869,13.5256486,osm
1719,Treskowstr. 12,Treskowstr. 12,52.5870756,13.28283,osm
1605,Tromsöer Str. 1,Tromsöer Str. 1,52.5581402,13.3738029,osm
1593,Türkenstr. 26,Türkenstr. 26,52.5535453,13.3473894,osm
1603,Uferstr. 3,Uferstr. 3,52.5531729,13.3758003,osm
273,Uhlandstr. 125,Uhlandstr. 125,52.4908235,13.3233785,osm
275,Uhlandstr. 136,Uhlandstr. 136,52.4932297,13.3237555,osm
766,"Uhlandstr. 170a, Passage",Uhlandstr. 170a,52.5009472,13.3257827,osm
276,Uhlandstr. 62,Uhlandstr. 62,52.4942996,13.323465,osm
271,Uhlandstr. 67/68,Uhlandstr. 67,52.4929578,13.32322,osm
272,Uhlandstr. 77/78,Uhlandstr. 77,52.4907344,13.3228556,osm
274,"Uhlandstr. 85, Postgebäude","Uhlandstr. 85 , Postgebäude",52.4890278,13.3225484,osm
999,Uhlandstr. 99,Uhlandstr. 99,52.4857256,13.3221319,osm
1302,Undinestr. 18,Undinestr. 18,52.4477832,13.317286934646642,osm
1119,Undinestr. 18,Undinestr. 18,52.4477832,13.317286934646642,osm
1118,Undinestr. 5,Undinestr. 5,52.4492963,13.3170178,osm
1104,Unter den Eichen 115,Unter den Eichen 115,52.4495115,13.3050963,osm
260,Varziner Str. 20,Varziner Str. 20,52.4773228,13.3219754,osm
194,Varziner Str. 4/Sieglindestr.,Varziner Str. 4,52.4771908,13.3300598,osm
1207,Vionvillestr. 20/21,Vionvillestr. 20,52.4476373,13.3310559,osm
1174,Volkmarstr. 16-24/ Finanzamt Körperschaften,Volkmarstr. 16,52.454013,13.3932962,osm
53,Von-Laue-Str. 3,Von-Laue-Str. 3,52.444381199999995,13.288514600000005,osm
1544,Vorbergstr. 2,Vorbergstr. 2,52.4888448,13.3577509,osm
71,Waitzstr. 15,Waitzstr. 15,52.5003764,13.3058061,osm
925,Wallenbergstr. 9,Wallenbergstr. 9,52.4830741,13.3128211,osm
1370,Walsroder Str. 9 / circa da keine Hausnr. angegeben,Walsroder Str. 9,52.453078,13.3398287,osm
101,Waltroper Platz 6 b,Waltroper Platz 6 b,52.41915485,13.308114256388926,osm
1923,Wangenheimstr. 14,Wangenheimstr. 14,52.4924619,13.2887077,osm
1931,Wangenheimstr. 16,Wangenheimstr. 16,52.4922462,13.2886911,osm
1870,Wangenheimstr. 3,Wangenheimstr. 3,52.4933841,13.2883592,osm
1930,Wangenheimstr. 34,Wangenheimstr. 34,52.4896199,13.2883958,osm
1827,Wangenheimstr. 42,Wangenheimstr. 42,52.487493,13.2882544,osm
1413,Wangerooger Steig 1-9,Wangerooger Steig 1,52.4714873,13.2953075,osm
1412,Wangerooger Steig 2-10,Wangerooger Steig 2,52.4714873,13.2953075,osm
1416,Wangerooger Steig 8,Wangerooger Steig 8,52.4715345,13.2954462,osm
1286,Warnemünder Str. 5,Warnemünder Str. 5,52.4737954,13.2907493,osm
1285,Warnemünder Str. 9/10 a,Warnemünder Str. 9,52.4728175,13.2904009,osm
1430,Wartburgstr. 42,Wartburgstr. 42,52.4869044,13.3467463,osm
1431,Wartburgstr. 42,Wartburgstr. 42,52.4869044,13.3467463,osm
1561,Wartburgstr. 8,Wartburgstr. 8,52.4874178,13.3493833,osm
1910,"Wartiner Str. 6, Grundschule",Wartiner Str. 6,52.5690996,13.5296562,osm
1528,Wedellstr. 45-47,Wedellstr. 45,52.4295515,13.3588107,osm
1530,Wedellstr. 48,Wedellstr. 48,52.4328569,13.3587581,osm
1531,Wedellstr. 51-56,Wedellstr. 51,52.4295515,13.3588107,osm
1529,Wedellstr. 58,Wedellstr. 58,52.432228050000006,13.358460428056414,osm
1532,Wedellstr. 67,Wedellstr. 67,52.4315159,13.3591842,osm
1343,Wedellstr. 68,Wedellstr. 68,52.43164565,13.358209010538664,osm
990,Wegener Str. 10/11,Wegener Str. 10,52.4891506,13.3166374,osm
991,Wegener Str. 5,Wegener Str. 5,52.4894045,13.317312,osm
1825,Weichselstr. 34,Weichselstr. 34,52.4889076,13.4388745,osm
1185,Weißenburger Str. 33,Weißenburger Str. 33,52.5236177,13.2017463,osm
1577,Weitlingstr. 13/13a / Irenenstr. 25,Weitlingstr. 13,52.5098608,13.4983676,osm
1872,"Welsestr. 50, Sporthalle Welsestr.","Welsestr. 50 , Sporthalle Welsestr.",52.5654929,13.5255888,osm
843,Werderstr. 14,Werderstr. 14,52.455306,13.3806888,osm
841,Werderstr. 14/Kunigundenstr. 1,Werderstr. 14,52.455306,13.3806888,osm
1749,Werner-Voß-Damm 25/27,Werner-Voß-Damm 25,52.473949,13.3735635,osm
1050,Werner-Voß-Damm 62,Werner-Voß-Damm 62,52.47504125,13.368012757617189,osm
1051,Werner-Voß-Damm 66,Werner-Voß-Damm 66,52.47489855,13.367264652211585,osm
1049,Werner-Voß-Damm 68,Werner-Voß-Damm 68,52.47489985,13.366848569014362,osm
1890,"Werneuchener Str. 15, Philipp-Reis-Schule",Werneuchener Str. 15,52.53938645,13.49562329327822,osm
1873,"Werneuchener Str. 27/28, Ardenne-Schule, Konrad-Wolf-Str. 11, Halle",Werneuchener Str. 27,52.5419175,13.493462863327633,osm
1195,Weseler Str. 3a,Weseler Str. 3a,52.4851335,13.5278215,osm
1196,Weseler Str. 9,Weseler Str. 9,52.4861099,13.527871411428572,osm
1628,"Weskammstraße 26, ","Weskammstraße 26 ,",52.4148187,13.3502497,osm
458,Westarpstr. 5,Westarpstr. 5,52.4895608,13.3410178,osm
459,Westarpstr. 7,Westarpstr. 7,52.4895381,13.340746,osm
1148,Westfälische Str. 89a/ gehört zur LVA Ruhrstr. 2,Westfälische Str. 89a,52.4913769,13.3111158,osm
168,Westfälische Str. 91/Fehrbelliner Platz,Westfälische Str. 91,52.4910454,13.3123581,osm
1026,Wetzlarer Str. 30/Laubenheimer Str. 16,Wetzlarer Str. 30,52.4687373,13.3157097,osm
187,Wexstr. 25,Wexstr. 25,52.4788184,13.3318355,osm
188,Wexstr. 26/Bruchsaler Str. 18,Wexstr. 26,52.4789999,13.3314567,osm
235,Wielandstr. 2-3 /Nähe Hauptstr.,Wielandstr. 2,52.4738474,13.3389644,osm
236,Wielandstr. 44,Wielandstr. 44,52.4714426,13.3390838,osm
176,Wielandstr. 6/Kantstr. 134,Wielandstr. 6,52.5057781,13.3155728,osm
1579,Wiesbadener Str. 32-33/Eberbacher Str. 3/Rüdesheimer Str.,Wiesbadener Str. 32,52.4721712,13.3131821,osm
1035,Wiesbadener Str. 1/Friedrich-Wilhelm-Platz 7,Wiesbadener Str. 1,52.4716664,13.3270109,osm
1033,Wiesbadener Str. 16,Wiesbadener Str. 16,52.4718024,13.3192244,osm
1034,,,52.4731866,13.3102985,osm
241,Wiesbadener Str. 17,Wiesbadener Str. 17,52.4718637,13.3189243,osm
47,Wiesbadener Str. 24/Ahrweilerstr. 5,Wiesbadener Str. 24,52.4720601,13.3163944,osm
93,Wiesbadener Str. 31/Rüdesheimer Str. 13,Wiesbadener Str. 31,52.472236,13.3149653,osm
1030,Wiesbadener Str. 32/Rüdesheimer Str.,Wiesbadener Str. 32,52.4722856,13.3138031,osm
535,Wiesbadener Str. 50,Wiesbadener Str. 50,52.4727689,13.3069706,osm
30,Wiesbadener Str. 51/Sodener Str.,Wiesbadener Str. 51,52.4728602,13.3046309,osm
911,Wiesbadener Str. 51 a,Wiesbadener Str. 51 a,52.4721712,13.3131821,osm
1031,Wiesbadener Str. 56,Wiesbadener Str. 56,52.4730594,13.3000603,osm
106,Wiesbadener Str. 57,Wiesbadener Str. 57,52.4725864,13.3036002,osm
1401,Wiesbadener Str. 58,Wiesbadener Str. 58,52.4725914,13.3046425,osm
110,Wiesbadener Str. 58 a,Wiesbadener Str. 58 a,52.4721712,13.3131821,osm
1509,Wiesbadener Str. 58H,Wiesbadener Str. 58H,52.4725054,13.305498,osm
244,Wiesbadener Str. 59,Wiesbadener Str. 59,52.4724272,13.3069274,osm
1295,Wiesbadener Str. 62,Wiesbadener Str. 62,52.4716358,13.3194782,osm
98,Wiesbadener Str. 7,Wiesbadener Str. 7,52.4716751,13.3250564,osm
57,Wiesbadener Str. 71,Wiesbadener Str. 71,52.4717515,13.3156569,osm
48,Wiesbadener Str. 76,Wiesbadener Str. 76,52.4715141,13.3182297,osm
1784,,,52.4731866,13.3102985,osm
1803,"Wilhelm-Gericke-Str. 7, Ringelnatz-Grundschule",Wilhelm-Gericke-Str. 7,52.5862424,13.3374856,osm
992,Wilhelmsaue 101,Wilhelmsaue 101,52.48502835,13.316809076550792,osm
993,Wilhelmsaue 105,Wilhelmsaue 105,52.4851531,13.3185418,osm
994,Wilhelmsaue 106 - 108,Wilhelmsaue 106,52.4852534,13.317883,osm
983,Wilhelmsaue 108 a/Blissestr. 14,Wilhelmsaue 108 a,52.4852534,13.317883,osm
1608,Wilhelmsaue 110/111,Wilhelmsaue 110,52.4851209,13.3207913,osm
995,Wilhelmsaue 111/111 a,Wilhelmsaue 111,52.4851193,13.3209281,osm
1609,Wilhelmsaue 112,Wilhelmsaue 112,52.4851356,13.321411,osm
996,"Wilhelmsaue 112, Kirche","Wilhelmsaue 112 , Kirche",52.4851356,13.321411,osm
997,Wilhelmsaue 113,Wilhelmsaue 113,52.4851438,13.3217609,osm
998,Wilhelmsaue 30,Wilhelmsaue 30,52.4854963,13.3195831,osm
609,Wilhelmshöhe 11,Wilhelmshöhe 11,52.4875946,13.3847791,osm
116,Wilhelmshöher Str. 14,Wilhelmshöher Str. 14,52.4726666,13.3223435,osm
115,Wilhelmshöher Str. 15,Wilhelmshöher Str. 15,52.4726688,13.3219225,osm
1804,"Wilhelmsruher Damm 90, Charlie-Chaplin-Grundschule",Wilhelmsruher Damm 90,52.5978276,13.364309,osm
221,Wilhelmstr. 10-11/Rahel-Varnhagen-Promenade,Wilhelmstr. 10,52.5007115,13.388714,osm
238,Willmanndamm 3/5,Willmanndamm 3,52.4905264,13.3639147,osm
237,Willmanndamm 5,Willmanndamm 5,52.4904811,13.3635293,osm
326,Wilmersdorfer Str. 155,Wilmersdorfer Str. 155,52.515262,13.3049177,osm
327,Wilmersdorfer Str. 156/Haubachstr.,Wilmersdorfer Str. 156,52.5154413,13.3048948,osm
547,Wilmersdorfer Str. 94,Wilmersdorfer Str. 94,52.5012048,13.3078485,osm
1099,Wilseder Str. 18,Wilseder Str. 18,52.4514612,13.3411825,osm
108,Winterfeldtstr. 7,Winterfeldtstr. 7,52.4959929,13.3597463,osm
475,Winterfeldtstr. 76,Winterfeldtstr. 76,52.4962988,13.3474496,osm
476,Winterfeldtstr. 80,Winterfeldtstr. 80,52.4962354,13.3469821,osm
477,Winterfeldtstr. 83,Winterfeldtstr. 83,52.4958637,13.3466904,osm
1147,Wintersteinstr. 7/9,Wintersteinstr. 7,52.51841125,13.30606964688372,osm
1228,Wismarer Str. 22-28,Wismarer Str. 22,52.417942,13.3049172,osm
1495,Wittekindstr. 59 / 61,Wittekindstr. 59,52.4577276,13.3727157,osm
1494,Wittekindstr. 65,Wittekindstr. 65,52.4573801,13.3726866,osm
119,Wittelsbacher Str. 14/Konstanzer Str. 57,Wittelsbacher Str. 14,52.4953489,13.3112285,osm
842,Wolframstr. 1/Kunigundenstr.,Wolframstr. 1,52.4548635,13.3803047,osm
1639,Wolliner Straße 30,Wolliner Straße 30,52.5419658,13.4003309,osm
1901,"Wönnichstr. 7, Robinson-Schule",Wönnichstr. 7,52.5096083,13.5015503,osm
1795,"Worbiser Str. 13, unbebaut","Worbiser Str. 13 , unbebaut",52.5386978,13.5140359,osm
1239,Worpsweder Str. 21,Worpsweder Str. 21,52.4513169,13.3402193,osm
1729,Wrangelstr. 10,Wrangelstr. 10,52.4559419,13.316712596433522,osm
1730,Wrangelstr. 11 ,Wrangelstr. 11,52.45576725,13.3171239,osm
1731,Wrangelstr. 5,Wrangelstr. 5,52.45530745,13.317034837297731,osm
1395,Wrangelstraße 128,Wrangelstraße 128,52.504080349999995,13.429105187606828,osm
1638,Wrangelstraße 31,Wrangelstraße 31,52.5014008,13.433673,osm
1368,Wulffstr. 7,Wulffstr. 7,52.4545413,13.3166266,osm
1346,Wulffstr. 7 / Grenzburg 5,Wulffstr. 7,52.4545413,13.3166266,osm
1757,Wüllenweberweg 3,Wüllenweberweg 3,52.4365218,13.31176,osm
1891,"Wustrower Str. 26, Vincent-van-Gogh-Schule",Wustrower Str. 26,52.5679263,13.5069838,osm
1896,"Wustrower Str. 28, Schule am Wäldchen",Wustrower Str. 28,52.5686113,13.5062123,osm
219,Yorckstr. 47/48,Yorckstr. 47,52.4929964,13.367635,osm
285,Yorckstr. 48,Yorckstr. 48,52.4929455,13.3678849,osm
1786,"Zechliner Str. 4, Carl-Kraemer-Grundschule",Zechliner Str. 4,52.561186,13.3828312,osm
328,Zillestr. 65,Zillestr. 65,52.5133491,13.3066676,osm
227,Zimmermannstr. 13,Zimmermannstr. 13,52.4603802,13.3204246,osm
228,Zimmermannstr. 14,Zimmermannstr. 14,52.4605604,13.3200936,osm
1201,Zimmermannstr. 24,Zimmermannstr. 24,52.4609578,13.3181342,osm
1452,Zimmermannstr. 26,Zimmermannstr. 26,52.4607698,13.3186584,osm
133,Zimmermannstr. 5,Zimmermannstr. 5,52.4600792,13.3222899,osm
225,Zimmermannstr. 8,Zimmermannstr. 8,52.46000145,13.321661628614546,osm
226,Zimmermannstr. 9,Zimmermannstr. 9,52.4600813,13.3214239,osm
1526,Zimmerstr. 11,Zimmerstr. 11,52.50729845,13.388123186836465,osm
1523,Zimmerstr. 92/93 / Hinterhof Mauerstr. 81/82,Zimmerstr. 92,52.507915,13.394208,osm
1559,Zingster Str. 1,Zingster Str. 1,52.5505434,13.3885334,osm
1541,Zingster Str. 11,Zingster Str. 11,52.5511739,13.3886346,osm
882,"Zinzendorfstr. 15, Gotzkowskyschule","Zinzendorfstr. 15 , Gotzkowskyschule",52.5233664,13.331519,osm
883,Zinzendorfstr. 5,Zinzendorfstr. 5,52.5231967,13.3319797,osm
305,Zoppoter Str. 1,Zoppoter Str. 1,52.4728759,13.2989613,osm
21,Zoppoter Str. 24,Zoppoter Str. 24,52.4713714,13.2981936,osm
22,Zoppoter Str. 24 a,Zoppoter Str. 24 a,52.4724402,13.2985433,osm
23,Zoppoter Str. 26,Zoppoter Str. 26,52.4711499,13.2981723,osm
803,Zoppoter Str. 4/Helgolandstr.,Zoppoter Str. 4,52.4727804,13.2984396,osm
805,Zoppoter Str. 9,Zoppoter Str. 9,52.4723343,13.2987493,osm
1941,Sedanstr. 7,Sedanstr. 7,52.4500274,13.333796,osm
1942,"Hugo-Heimann-Str. 20, Hugo-Heimann-Schule",Hugo-Heimann-Str. 20,52.4250493,13.456407,osm
1943,Tulpenstr. 2 / 2c,Tulpenstr. 2,52.4476714,13.3027308,osm
1944,Oberlinstr. 10/11,Oberlinstr. 10,52.45116465,13.318923000960313,osm
1946,"Alfred-Randt-Str. 56, Müggelschlößchen-Schule",Alfred-Randt-Str. 56,52.4388779,13.6059608,osm
1947,"Ziegrastr. 28, Estrel Festival Center",Ziegrastr. 28,52.4754912,13.4588608,osm
1948,Rathausstr. 31,Rathausstr. 31,52.44382255,13.379427552464207,osm
1949,Rathausstr. 32,Rathausstr. 32,52.4436356,13.379401917340136,osm
1950,Rathausstr. 33,Rathausstr. 33,52.44328895,13.37948128864651,osm
1951,Rathausstr. 35,Rathausstr. 35,52.4430006,13.37982345244684,osm
1952,Prühßstr. 9,Prühßstr. 9,52.44300995,13.378558890404674,osm
1953,Rathausstr. 30 d,Rathausstr. 30 d,52.4411732,13.3812201,osm
1954,Rathausstr. 30 c,Rathausstr. 30 c,52.4411732,13.3812201,osm
1955,Rathausstr. 30 b,Rathausstr. 30 b,52.4411732,13.3812201,osm
1956,Riegerzeile 16,Riegerzeile 16,52.44426835,13.377070526402845,osm
1957,Rathausstr. 34,Rathausstr. 34,52.4431706,13.379670987283898,osm
1958,Orber Str. 34,Orber Str. 34,52.4872159,13.2950373,osm
1959,Orber Str. 34A,Orber Str. 34A,52.4870421,13.2949318,osm
1960,Tegeler Weg 21,Tegeler Weg 21,52.5276049,13.2974963,osm
1962,"Hänselstr. 14, Schule am Heidekampgraben",Hänselstr. 14,52.4684755,13.4779479,osm
1966,"Haydnstr. 15, Grundschule an der Bäke",Haydnstr. 15,52.4480118,13.31896094076997,osm
1967,Paula-Fürst-Str. 2,Paula-Fürst-Str. 2,52.4953777,13.4825499,osm
1968,Brucknerstr. 44,Brucknerstr. 44,52.4399699,13.339974629324,osm
1969,"Rungiusstr. 46, Schule am Teltowkanal",Rungiusstr. 46,52.4592472,13.4406078,osm
1970,John-Schehr-Straße 1,John-Schehr-Straße 1,52.5375656,13.4354003,osm
1971,Knaackstr. 24,Knaackstr. 24,52.5348555,13.4184612,osm
1972,"Mülhauser Str. 8, Bibliothek am Wasserturm","Mülhauser Str. 8 , Bibliothek am Wasserturm",52.533027,13.4193606,osm
1973,Knaackstr. 56,Knaackstr. 56,52.5371383,13.4157865,osm
1974,"Grenzallee 15, BVB-Gebäude","Grenzallee 15 , BVB-Gebäude",52.4665605,13.4595303,osm
1975,"Steglitzer Damm 92, Ecke Buhrowstr. 1",Steglitzer Damm 92,52.4491079,13.3540518,osm
1976,Buhrowstr. 12 a,Buhrowstr. 12 a,52.4454093,13.3501658,osm
1977,"Prechtlstr. 21 u. 23, Kiepert-Grundschule",Prechtlstr. 21,None,None,osm
1982,"Drakestr. 80, Friedrich-Drake-Grundschule",Drakestr. 80,52.432314899999994,13.307469270617508,osm
1983,Charlottenbrunner Str. 23,Charlottenbrunner Str. 23,52.4886958,13.2904467,osm
1984,Im Dol 27/29,Im Dol 27,52.4652354,13.288956628535471,osm
1985,Dürerstr. 23,Dürerstr. 23,52.436922499999994,13.303873749298244,osm
1986,Orber Str. 30,Orber Str. 30,52.4879256,13.2951792,osm
1987,Tietzenweg 27,Tietzenweg 27,52.445338449999994,13.302416810411763,osm
1988,Potsdamer Str. 27A,Potsdamer Str. 27A,52.43930175,13.298222152243772,osm
1989,"Rothenburgstr. 18, Fichtenberg-Gymnasium","Rothenburgstr. 18 , Fichtenberg-Gymnasium",52.4542193,13.3127449,osm
1990,"Marienburger Str. 31, 31a",Marienburger Str. 31,52.5338716,13.427741437866478,osm
1991,"Müllerstr. 158, Leo-Lionni-Grundschule",Müllerstr. 158,52.5441541,13.3615326,osm
1992,"Strelitzer Str. 42, Gustav-Falke-Grundschule",Strelitzer Str. 42,52.5379963,13.3911301,osm
1993,"Gotenburger Str. 8, Wilhelm-Hauff-Grundschule",Gotenburger Str. 8,52.5579049,13.3837509,osm
1994,"Rathenower Str. 18, Kurt-Tucholsky-Grundschule",Rathenower Str. 18,52.5305154,13.3532829,osm
1995,"Ungarnstr. 75, Gottfried-Röhl-Grundschule",Ungarnstr. 75,52.5565346,13.3562663,osm
1996,"Guineastr. 17, Anna-Lindh-Grundschule",Guineastr. 17,52.5506049,13.3419079,osm
1997,"Boxhagener Str. 46, Zille-Grundschule",Boxhagener Str. 46,52.5091079,13.4650743,osm
1998,"Nostitzstr. 60, Lenau-Grundschule",Nostitzstr. 60,52.4935792,13.3914833,osm
1999,"Gneisenaustr. 73-74, Reinhardswald-Grundschule",Gneisenaustr. 73,52.4912,13.3995014,osm
2000,"Liebigstr. 18, Justus von Liebig Grundschule",Liebigstr. 18,52.5159805,13.4600694,osm
2001,"Niemannstr. 3, Modersohn-Grundschule",Niemannstr. 3,52.5070745,13.45987995018939,osm
2002,"Friedrichstr. 13, Galilei-Grundschule",Friedrichstr. 13,52.50159365,13.392950573249784,osm
2003,"Hagelberger Str. 34, Adolf-Glaßbrenner-Grundschule",Hagelberger Str. 34,52.4908774,13.380562623879143,osm
