web_id,db_strasse_original,db_strasse,original_used,cleaned,flag_has_comma,flag_has_slash,flag_has_range,flag_multiple_numbers,flag_multiple_streets,flag_kept_text_after_number,plz,ort,beschreibung
559,,"Bayernallee 49/50, Seniorenheim","Bayernallee 49/50, Seniorenheim",Bayernallee 49,1,1,1,0,1,0,14052,Berlin,"2024-11: Kontrolle am 02.11.2024: Gebäude inzwischen saniert (Wärmedämmung, ausgebessert und gestrichen etc.)

2010-06: an Hausrückseite mehrere Sperlinge verteilt unter Dachrinne"
849,,Behmstr. 71/73,Behmstr. 71/73,Behmstr. 71,0,1,1,0,1,0,10439,Berlin,"2011 4x Sperlinge, 1x Mauersegler alle unter Dachrinne über Balkonen, linke Hausseite 3x Sperlinge, rechte Hausseite 1x Sperlinge, und 1x Mauersegler sowie 1x Sperlinge Fallrohrnische/Mauer direkt an der Hausgrenze"
1558,,Bellermannstr. 8-9,Bellermannstr. 8-9,Bellermannstr. 8,0,0,1,1,0,0,13357,Berlin,"Das Gebäude Bellermannstr. 8-9 ist auf dem Grundstück der Berliner Wasserbetriebe.
2016: Es handelt sich hier um einen großen Brutplatz mit mehreren, ca. 8 - 10 Nestern, evtl. auch mehr. "
96,,"Belziger Str. 13/15, Hofseite","Belziger Str. 13/15, Hofseite",Belziger Str. 13,1,1,1,0,1,0,10823,Berlin,"2005: durch Torweg Belziger Str. 13 in begrünten Hofbereich, gestrichelte Linien zeigen Wegverlauf an, durchgezogene Linien die Hausfronten
1= müsste Belziger Str. 15 sein, an Ecke unter Dachrinne (Front zeigt zur Hofseite Akazienstr.) 1x Mauersegler
2= 1x Sperlinge unter Metall-Dachabdeckung etwa mittig in der Front
3= ein Nistkasten ca. 50-60 cm in Breite, Höhe und Länge für ??? Kasten hängt frei an der Wand
4= 1x Sperlinge unter Dachrinne

habe auch hier viele Anflüge gesehen, aber leider erst mal kein weiteres Einschlüpfen gesehen, vermute aber Rückwand Belziger 15, 17"
162,,Belziger Str. 30/Merseburger Str.,Belziger Str. 30/Merseburger Str.,Belziger Str. 30,0,1,0,0,1,0,10823,Berlin,"2006: 1x Mauersegler: Position Front Merseburger Str., ca. 3 m von Ecke bei Fallrohr unter Stuckverzierung unter Dach"
1428,,Belziger Str. 52-58 / Senatsfuhrpark,Belziger Str. 52-58 / Senatsfuhrpark,Belziger Str. 52,0,1,1,1,1,0,10823,Berlin,"2015: am Senatsfuhrpark an den Gebäuden zahlreich Sperlinge, in Front zur Belziger Str. gegenüber Park 5x Sperlinge unter Dachrinne"
616,,"Berchtesgadener Str. 10/11, Löcknitz-Schule","Berchtesgadener Str. 10/11, Löcknitz-Schule",Berchtesgadener Str. 10,1,1,1,0,1,0,10779,Berlin,"2010-06: Löcknitz-Schule, oben an der Hausgrenze zur 9 am Fallrohreingang 1x Sperlinge."
479,,Berchtesgadener Str. 14/15,Berchtesgadener Str. 14/15,Berchtesgadener Str. 14,0,1,1,0,1,0,10825,Berlin,"2021-05: update: viele Sperlinge, keine Mauersegleraktivität, keine konkrete Sperlings-Nestaktivität

2009-06: viele Sperlinge verteilt unter Dachrinne, viele Mauersegleranflüge"
480,,Berchtesgadener Str. 16/Apostel-Paulus-Str. 13,Berchtesgadener Str. 16/Apostel-Paulus-Str. 13,Berchtesgadener Str. 16,0,1,0,0,1,0,10825,Berlin,"2021-05/06: update: Haus renoviert, neues Dachgeschoss, keine Sperlingsaktivität außer in den Vorgärten

2009-06: an der Hausgrenze zur Nr. 15 Sperlinge unter Dachrinne"
482,,Berchtesgadener Str. 18/19,Berchtesgadener Str. 18/19,Berchtesgadener Str. 18,0,1,1,0,1,0,10825,Berlin,"2021-05/06: update: einige Sperlinge, keine Mausersegler, keine Nestaktivitäten

2009-06: rechts von Haustür unter Dachrinne Mauersegler, viele Anflüge über die Front, am Giebel und unter Dachrinne ca. 10x Sperlinge"
483,,Berchtesgadener Str. 21/Wartburgstr. 15,Berchtesgadener Str. 21/Wartburgstr. 15,Berchtesgadener Str. 21,0,1,0,0,1,0,10825,Berlin,"2021-05/06: update: bereits renoviert, Sperlingsaktivität noch vorhanden aber keine Nester zu erkennen

2009-06: 1x Sperlinge an der unteren Dachrinne an der Dachgaube"
484,,Berchtesgadener Str. 22/23,Berchtesgadener Str. 22/23,Berchtesgadener Str. 22,0,1,1,0,1,0,10825,Berlin,"2021-05/06: update: unverändert bis auf Mauersegleranflüge: Fassadenbegrünung, darin viele Sperlinge, viele Mauersegleranflüge auf Dachrinne

2009-06: Fassadenbegrünung, darin viele Sperlinge, viele Mauersegleranflüge auf Dachrinne"
451,,Berchtesgadener Str. 4/Penzberger Str.,Berchtesgadener Str. 4/Penzberger Str.,Berchtesgadener Str. 4,0,1,0,0,1,0,10779,Berlin,"an der Ecke zur Prenzberger unter Verblendung Dach 1x Mauersegler, daneben 1x Sperlinge - selber Häuserblock wie Berchtesgadener 5"
678,,Bergstr. 9/Körnerstr.,Bergstr. 9/Körnerstr.,Bergstr. 9,0,1,0,0,1,0,12169,Berlin,"2016 Mauerseglereinflug an re. Seite des Dachgiebels
2014 dito und 2014: 5x Sperlinge am Spitzgiebel in Front Körnerstr. und Bergstr.
2010 2 Mauerseglereinflüge unter seitlicher Regenrinne des Spitzdachaufbaus links über dem Eingang; Sperlinge nutzen unterhalb dieser Stelle Nischen unter den Dachziegeln"
1418,,Bergstr. 90 / Stadtbad,Bergstr. 90 / Stadtbad,Bergstr. 90,0,1,0,0,1,0,12169,Berlin,"2014:Hofseitig gleich vorn links an Kuppel Bad Verblendung und Dachrinne viele Sperlinge
auch sonst viele Sperlinge und Grünfinken auf dem Areal"
1735,,"Berkaer Str. 27 / und 27a, 27b","Berkaer Str. 27 / und 27a, 27b",Berkaer Str. 27,1,1,0,0,1,0,14193,Berlin,"2018: Unter Dach Schwegler-Einbausteine, 18 Einbausteine verteilt unter Dach Strassenfront, zahlreich mit Sperlingen belegt, Mauersegler waren noch nicht da.
Siehe auch Plöner Str. 20, Ecke Berkaer, hier ebenfalls."
1511,,Berkaer Str. 6/ Ecke Auguste-Viktoria 55,Berkaer Str. 6/ Ecke Auguste-Viktoria 55,Berkaer Str. 6,0,1,0,0,1,0,14199,Berlin,"2015 6x Sperlinge unter Ziegeleckreihen und unter Ziegelabschluss an Dachrinne in Front zur Berkaer und 3x in Front zur Auguste-Viktoria-Str. auch an Berkaer 4, 5,selbe Struktur"
1513,,Berkaer Str.4 und 5,Berkaer Str.4 und 5,Berkaer Str. 4,0,0,0,1,0,0,14199,Berlin,2015 5x Sperlinge unter Ziegeleckreihen und unter Ziegelabschluss an Dachrinne siehe auch Eintrag zur Berkaer 6...selbe Struktur
1155,,Berliner 150/151/Badensche Str. 24/Landhaus 22,Berliner 150/151/Badensche Str. 24/Landhaus 22,Berliner 150,0,1,1,0,1,0,10715,Berlin,"2013 sehr viele Sperlinge, in Spalte über den Parterrefenstern, in erster Linie in Front zur Landhausstr., einige auch in Front zur Badenschen str. 24 und überall verteilt unter Verblendung der Fenster"
330,,Berliner Str. 104-105/Barstr.,Berliner Str. 104-105/Barstr.,Berliner Str. 104,0,1,1,1,1,0,10713,Berlin,"An Brandmauer links (Front zur Barstr.) siehe Skizze 1x Mauersegler etwa in Mitte in Loch, 1x Mauersegler direkt an Ecke Brandmauer ca. 3 m von oben, weiterhin 6x Sperlinge in Löchern an der Brandmauer verteilt. Nr. 105, die es lt. Straßenschild gibt, müsste zum Friedhof gehören? Haus mit Brandmauer dürfte zur 104 gehören."
1855,,Berliner Str. 106-114/Dahlemer Weg 2-10/Mörchinger Str. 22-26,Berliner Str. 106-114/Dahlemer Weg 2-10/Mörchinger Str. 22-26,Berliner Str. 106,0,1,1,1,1,0,14169,Berlin,"2022-05: Erneut Mauerseglereinflüge an der Rückfront Dahlemer Weg 8, selbe Stelle wie 2020-05 beobachtet.

2021-06: erneut viele Mauersegler, die im Hof kreisen; Mehlschwalben fliegen Dachrinne neben hofseitigem Balkon Dahlemer Weg 8 an

2020-05: viele Mauersegleranflüge, kreisen im Hof; an Rückfront Dahlemer Weg 8, unterhalb der Dachrinne, links neben Balkon 3. OG Mauerseglereinflüge beobachtet

2019: Die Schwalben waren dieses Jahr wieder da (wenn auch erneut nur kurz, um Nester ""halbfertig"" zu bauen). Außerdem hatten wir im August jetzt schon das dritte Jahr in Folge Fledermäuse, die abends im Hof gejagt haben sowie auch hier kreisende Mauersegler. Möglich, dass die hier nur ihr Jagdgebiet haben, aber keine Brutstätten, zumindest konnte ich keine Einflüge beobachten.

2018-Sommer: Mehlschwalben"
136,,Berliner Str. 45 a,Berliner Str. 45 a,Berliner Str. 45,0,0,0,0,0,0,10713,Berlin,"2005-07: Bzw. eher Mannheimer Str. 33/34 (Betriebshof), 10713 Berlin, Charlottenburg-Wilmersdorf, diesen Standort kann ich nicht genau mit Hausnr. angeben. Das Haus steht allein (Rest eines Seitenflügels, und ist von Toreinfahrt und Hof Berliner Str. 45 a gut sichtbar, Gelände aber von Zaun/Mauer getrennt, muß nach Lage zur Mannheimer Str. gehören. und liegt in Höhe Mannheimer Str. 33, aber auch nicht direkt an Straße. 1x Mauersegler in Loch über Fallrohr an Hausrückseite (einsehbar von Berliner Str.)."
863,,Berliner Str. 47/48,Berliner Str. 47/48,Berliner Str. 47,0,1,1,0,1,0,13189,Berlin,2011 Mauersegler jeweils an den Häusern jedes Jahr 5-10 Vögel
122,,"Bernburger Str. 22, 22 a, 23","Bernburger Str. 22, 22 a, 23",Bernburger Str. 22,1,0,0,1,0,0,10963,Berlin,"2006: wieder viele (5x) Mehlschwalben verteilt Fenster 1. und 2. Etage
2005: 5x Mehlschwalben, alle in Fensternischen 1. und 2. Etage"
1888,,"Bernhard-Bästlein-Str. 22, Grundschule am Roederplatz","Bernhard-Bästlein-Str. 22, Grundschule am Roederplatz",Bernhard-Bästlein-Str. 22,1,0,0,0,0,0,10367,Berlin,"Schule am Roederplatz; Grundschule am Roederplatz 

2018-04: Teils eingerüstet, teils Ersatz; ca. 50 Nistkästen Hauptgebäude und Sporthalle, anscheinend viele unbelegt

ohne Datum: Spuren von Nestern unterm Dach und hinter Fassadenplatten im alten Hauptgebäude.




"
1892,,"Bernhard-Bästlein-Str. 56, Hans-Rosenthal-Schule","Bernhard-Bästlein-Str. 56, Hans-Rosenthal-Schule",Bernhard-Bästlein-Str. 56,1,0,0,0,0,0,10367,Berlin,"Hans-Rosenthal-Grundschule

2020-02: auf der West-Seite Dutzende Ersatznistkästen angebracht (Foto)
2018-04: Haussperlinge an Fassaden, Sanierung begonnen



"
1274,,Beverstedter Weg 2/ Sylter Str. 15,Beverstedter Weg 2/ Sylter Str. 15,Beverstedter Weg 2,0,1,0,0,1,0,14199,Berlin,"2014 Sperlinge verteilt unter Dachrinne, siehe auch Sylter 15"
38,,Beverstedter Weg 6-8,Beverstedter Weg 6-8,Beverstedter Weg 6,0,0,1,1,0,0,14199,Berlin,"2014 wie beschrieben, dazu Sperlinge verteilt unter Dachrinne
geht von Borkumer Str. ab
Zwischen Nummer 6 und Nummer 8 links und rechts ca. 1m vom Regenrohr entfernt unter Dachrinne 2 Einflugstellen Mauersegler."
1107,,Beymestr. 18a +b,Beymestr. 18a +b,Beymestr. 18a,0,0,0,0,0,0,12167,Berlin,"2013: 2xSperlinge, nicht näher beschrieben, jedoch Foto vorhanden"
521,,"Beymestr. 6/7, Evangelische Schule","Beymestr. 6/7, Evangelische Schule",Beymestr. 6,1,1,1,0,1,0,12167,Berlin,"Evangelische Schule

seit 2010: drei Schwegler Mauerseglerkästen an verschiedenen Stellen des Gebäudes, in einem Kasten Sperlinge

"
1846,,"Bildhauerweg 9, Clay-Oberschule","Bildhauerweg 9, Clay-Oberschule",Bildhauerweg 9,1,0,0,0,0,0,12355,Berlin,"Schulsanierung: Clay-Oberschule

2022-04: noch keine Sanierung sichtbar
z.Z keine Baumaßnahmen, keine Gerüste
Sperlinge im ungebenden Gebüsch zu hören.
Eindeutiges Nistmaterial(Fotos) im Jalousiebereichen. An diversen Fenstern schulhofseitig.

2019-08: Sichtbares Nistmaterial in mehreren Jalosiekästen und Kotspuren auf den Fensterbrett, wahrscheinlich Haussperlinge"
290,,Binger Str. 16/Homburger Str. 48,Binger Str. 16/Homburger Str. 48,Binger Str. 16,0,1,0,0,1,0,14197,Berlin,"Richtung Grenze zur 17

2010: 7x Sperlinge verteilt , die dort nicht unter die Dachrinne, sondern offenbar oberhalb der Dachrinne unter den Ziegelabschluss einfliegen.
2007: 3x Sperlinge verteilt unter Dachrinne (einmal am Fallrohr)
"
315,,Binger Str. 2/3,Binger Str. 2/3,Binger Str. 2,0,1,1,0,1,0,14197,Berlin,"siehe auch Nauheimer Str. 28

2022-06: Sperlinge entlang dem gesamten Fallrohr, hofseitig, wo Binger
Str. 3 auf 3A trifft.

2015: immer noch so

2007: Haus ""Altneubau"", rechts. Beobachtungen Hofseite.
2x Mauersegler und 2x Sperlinge siehe Skizze:
1 und 2 zeigen Fallrohrposition
1) 1x Mauersegler an Fallrohrbefestigung direkt am Dach
2) 2x Sperlinge an Fallrohrbefestigung 1 und 2. Etage, 1x Mauersegler an Fallrohrbefestigung 3. Etage.
Generell viel Sperlings- und Mauerseglerverkehr im ganzen Hof (Häuser Ecke Mecklenburg. Str. / Schlangenbader Str. / Nauheimer Str. / Binger Str.)"
34,,Binger Str. 20/Eberbacher Str.,Binger Str. 20/Eberbacher Str.,Binger Str. 20,0,1,0,0,1,0,14197,Berlin,"2016: 2x Mauersegler in Front zur Binger, 1x über kleinem Fenster, 1x ca. 70 cm von Ecke zur Eberbacher, sieh auch Eberbacher 24
2011 Mauersegleranflüge und viele Sperlinge
2009: Neue  Einflugstelle Sperlinge: Von Ecke gesehen in Front zur Binger Str. links von kleinem Fenster unter Dachrinne siehe auch Eberbacher 24
2006 Wieder Sperlinge (2x) unter Dachrinne, 2 bis 3 m von Ecke
2004: 1 Sperlinge, direkt unter Dachrinne Binger Str. in Linie von erstem kleinen Fenster von Ecke, 2-3m von Ecke"
129,,Binger Str. 69/Eberbacher Str.,Binger Str. 69/Eberbacher Str.,Binger Str. 69,0,1,0,0,1,0,14197,Berlin,"In 2011 zusätzlich Sperlinge rechts von Haustür Dachrinne über kl. Fenster und Balkon an Ecke, ca 1m links am Fallrohr Dachrinne 1x Sperlinge
2010: auch 1x in Linie Mitte Haustür unter Dachrinne
2006: 2. Fenster von Ecke unter Dachrinne Sperlinge, dann:
3x Mauersegler: 1x Mitte Fenster über Haustür unter Dachrinne, 1x 2. Fenster links neben Haustür unter Dachrinne, 1x ca. 50 cm links daneben
2005: 5x Mauersegler unter Dachrinne, von Ecke zur Eberbacher Str., Einflüge und Anflüge:
Positionen gesehen in Linie von Haustür zu Fenstern:
Anflüge 1x in der Mitte der Fensterreihe rechts neben Haustür/ 1x Einflug linke Seite Fenster über Haustür/ 1x Anflüge rechte Seite Fenster über Haustür (Haustürlinie)/ 1x Einflug in der Lücke zwischen Haustürlinie und Fensterreihe links neben Haustür, 1x Anflüge ca. 50 cm vom linken Rand Fensterreihe links neben Haustür."
533,,Binger Str. 70 a,Binger Str. 70 a,Binger Str. 70,0,0,0,0,0,0,14197,Berlin,"erste Balkonreihe links neben Haustür, dort etwa Mitte unter Dachrinne Sperlinge"
1308,,Birkbusch 20-24/Kühlebornweg/Haydnstr. 26-28,Birkbusch 20-24/Kühlebornweg/Haydnstr. 26-28,Birkbusch 20,0,1,1,1,1,0,12167,Berlin,"2014: Sperlinge überall verteilt, zahreich, auch im Hofkarre:
Birkbusch 20-24/Kühlebornweg/Haydnstr. 26-28 Hofkarre"
496,,Bismarckstr. 65 a,Bismarckstr. 65 a,Bismarckstr. 65,0,0,0,0,0,0,12157,Berlin,"2012: Altdaten, Mehlschwalben wurden kartiert, in 2012 weg
2009: Mehlschwalben Balkon 1. Etage
"
1808,,"Bismarckstr. 2, Schülerruderverband Wannsee e.V.","Bismarckstr. 2, Schülerruderverband Wannsee e.V.",Bismarckstr. 2,1,0,0,0,0,0,14109,Berlin,"2019-05: Diverse Gebäude im Komplex sind eingerüstet, darunter die Ruderhäuser an der Seeseite
Beobachtung Einflüge Haussperlinge:
Einflug Sperling an einem zum Ensemble gehörigen Haus eines Bootsbauers
Einflug unter ein Gerüst am Ruderhaus Mitte, von der Seeseite gesehen
Schwalbennester (Fotos vorhanden)"
1783,,Bismarckstr. 97/98,Bismarckstr. 97/98,Bismarckstr. 97,0,1,1,0,1,0,10625,Berlin,"2025-07: Haussperlinge: 2. Hinterhof Bismarckstr. 98, Traufbereich/Fallrohr, Nistmaterial und Einflug Weibchen, 1 Brutpaar beobachtet

2019-05: Zweiter Hinterhof, Seitenflügel, unter Dachrinne direkt hinter dem Fallrohr mehrere Einflüge von Sperlingen. "
394,,Blankenbergstr. 10/Odenwaldstr. 21,Blankenbergstr. 10/Odenwaldstr. 21,Blankenbergstr. 10,0,1,0,0,1,0,12161,Berlin,"Sperlinge 3x im Giebel, viele Mauersegleranflüge"
853,,"Blankenburger Str. 23, Schule","Blankenburger Str. 23, Schule",Blankenburger Str. 23,1,0,0,0,0,0,13156,Berlin,"2011 Hausperlinge, Hausrotschwanz östl. neben Feuerwehr, Eigentümer Bezirksamt Pankow"
1570,,Bleibtreustr. 20 / (nach Karte),Bleibtreustr. 20 / (nach Karte),Bleibtreustr. 20,0,1,0,0,1,0,10623,Berlin,"2016:Hofseitig viele Mauersegleranflüge auf Dachrinnenstruktur, Einflug konnte nicht gesehen werden.--> Kontrolle / einsehbar vom Hof Hotel Mondial, Kudamm 46, im gesamten Hofkarree-. Schlüterstr. 50 / Mommsen 67 und hier viele Gebäudebrüter sichtbar."
58,,"Bleibtreustr. 49, Restaurant 12 Apostel","Bleibtreustr. 49, Restaurant 12 Apostel",Bleibtreustr. 49,1,0,0,1,0,0,10623,Berlin,"2004: Haus des Restaurants ""Die zwölf Apostel""
2x Mauersegler unter der Dachrinne an der rechten (freistehenden) Hauswand (über dem Wintergarten, im rechten Winkel zum Eingang) im Bereich der letzten beiden Fenster"
982,,Blissestr. 14/Wilhelmsaue 108 a,Blissestr. 14/Wilhelmsaue 108 a,Blissestr. 14,0,1,0,0,1,0,10713,Berlin,"2012: 2x Sperlinge unter Ziegeln am Giebel und 1x unter Dachrinne, an anschließendem Haus Wilhelmsaue 108 a an Dachrinne an Hausgrenze Mauersegler"
1152,,Blissestr. 18/20 (Kino),Blissestr. 18/20 (Kino),Blissestr. 18,0,1,1,0,1,0,10713,Berlin,2013 3x Sperlinge unter Dachrinne
1681,,"Boddinstr. 55, Hermann-Boddin-Schule","Boddinstr. 55, Hermann-Boddin-Schule",Boddinstr. 55,1,0,0,0,0,0,12053,Berlin,"Hermann-Boddin-Schule

06-18: Haussperlinge fütternd, mehrere Ein- und Ausflüge beobachtet am Dach (s. Fotos)"
1677,,"Boelckestr. 58-60, Tempelherren-Grundschule","Boelckestr. 58-60, Tempelherren-Grundschule",Boelckestr. 58,1,0,1,1,0,0,12101,Berlin,"Tempelherren-Grundschule

05-18: Westfassade: Kotspuren (Foto1), Schwalbennester im Relief? Südfassade: Weinbewuchs, viele Kotspuren, Einflug Star beobachtet, Falke kreist über dem Schulgebäude, aber Turm-Einflugmöglichkeiten vergittert"
1573,,Bondickstraße 14 / Königin-Luise-Kirche,Bondickstraße 14 / Königin-Luise-Kirche,Bondickstraße 14,0,1,0,0,1,0,13469,Berlin,"2016: Melderin namentlich, aber ohne sonstige KOntaktangaben:
""seit der Dach- und Turmsanierung an der Königin Luise Kirche  - die Arbeiten begannen letztes Jahr und sind noch im Gange - sehe ich keine Mauersegler und Schwalben mehr. Auch die Anzahl an Fledermäusen ist geringer geworden.
Ich habe dies soeben per Emailformular dem Umweltamt Reinickendorf mitgeteilt."" "
904,,"Bonner Str. 1 a, 2","Bonner Str. 1 a, 2",Bonner Str. 1,1,0,0,1,0,0,14197,Berlin,"2012 starke Fassadenbegrünung, viele Sperlinge, auch Grünfinken und Stare"
903,,Bonner Str. 7-14,Bonner Str. 7-14,Bonner Str. 7,0,0,1,1,0,0,14197,Berlin,"2012 starke Fassadenbegrünung, viele Sperlinge, auch Grünfinken und Stare"
1016,,Bonner Str. 7-14,Bonner Str. 7-14,Bonner Str. 7,0,0,1,1,0,0,14197,Berlin,"2012 starke Fassadenbegrünung, viele Sperlinge, auch Grünfinken und Stare"
1748,,Boothstraße 1-1h,Boothstraße 1-1h,Boothstraße 1,0,0,1,1,0,0,12207,Berlin,"31.1.19: Div. Sperlingsnester/Einflüge im rechten Seitenflügel unter der Dachkante des Gebäudeteils gesehen von der Straßenfront Jungfernstieg (Reihenhäuser). Von dort aus gut zu sehen (das Foto ist dort aufgenommen)! . 
Hinweis: Die Hausnr. der Gebäude sind an der Ecke Boothstr. angebracht!"
654,,Boraweg 1-3/Mühlenstr. 63,Boraweg 1-3/Mühlenstr. 63,Boraweg 1,0,1,1,1,1,0,12249,Berlin,"2020-02: Online-Formular Meldung am 27.02.2020: Unter den Dachziegeln sind zahlreiche Sperlinge, die bereits Nistmaterial eintragen. Die Häuser zur Gallwitzallee wurden bereits teilsaniert, vermutlich folgen die Anbauten ebenfalls zeitnah. Fotos (inkl. Vogeleinflug) kann ich zur Verfügung stellen.

2009: Mauersegler 1 Niststätte (Einflüge 24.7.09 sowie Anflüge gesichtet); Sperlinge durch Mieter gesichtet, Dachgiebel Haus Mühlenstr./Borastr. // 7. Ziegel von oben rechts zur Mühlenstr."
1273,,"Borkumer Str. 13, 13 a, 15","Borkumer Str. 13, 13 a, 15",Borkumer Str. 13,1,0,0,1,0,0,14199,Berlin,"2015: Keine Mauersegler mehr an Nr. 15, Anfang bis Mitte Juni noch vergebliche Anflüge an alte Niststätte, keine Anflüge an Ersatz (2 Koloniekästen rückseitige Giebelwand, hier teilweise Sperlinge)
2014: wie am Block 9, 9 a, 11 mehrere Sperlinge am Giebel Front Borkumer und sonst verteilt unter Dachrinne, an Dachgauben 1x Mauersegler rechts von Haustür an Nr. 15 am Mauervorsprung, Sperlinge links"
1362,,Borkumer Str. 24/ Harlinger Str. 6,Borkumer Str. 24/ Harlinger Str. 6,Borkumer Str. 24,0,1,0,0,1,0,14199,Berlin,"2014: direkt an Ecke unter Dachrinne 1x Mauersegler
"
1360,,Borkumer Str. 25 a,Borkumer Str. 25 a,Borkumer Str. 25,0,0,0,0,0,0,14199,Berlin,"2015 Ende Juni täglich ab 26.6. Fütterungseinflüge der Mauersegler gesichtet, weitere Kontrolle, da Einrüstung für Juli geplant. Außerdem Sperlingseinflüge mehrfache Stellen Giebelwand Borkumer Str., über den ganzen Block hinweg (25, 25 a, 27) an verschiedenen Stellen Dachrinne und Dachgauben

2012, 2014: links von Haustür an kleinem Mauervorsprung/Dachrinne 1x Mauersegler
"
1361,,Borkumer Str. 25-27,Borkumer Str. 25-27,Borkumer Str. 25,0,0,1,1,0,0,14199,Berlin,"Siehe auch zu Mauerseglern getrennter Eintrag zu Borkumer 25a
2015 Ende Juni täglich ab 26.6. Fütterungseinflüge der Mauersegler an 25a gesichtet, weitere Kontrolle, da Einrüstung für Juli geplant. Außerdem Sperlingseinflüge mehrfache Stellen Giebelwand Borkumer Str., über den ganzen Block hinweg (25, 25a,27) an verschiedenen Stellen Dachrinne und Dachgauben

2014: Am Giebel des Blocks in Front Borkumer Str. an beiden Seiten mehrere Sperlinge, sowie am gesamten Block zahlreiche Sperlinge unter Dachrinne verteilt // siehe Borkumer Str.25A _ Mauersegler
"
1363,,Borkumer Str. 29-31,Borkumer Str. 29-31,Borkumer Str. 29,0,0,1,1,0,0,14199,Berlin,"2014: Am Giebel des Blocks in Front Borkumer Str. linke Seite Giebel 3x Sperlinge
"
307,,Borkumer Str. 49/51,Borkumer Str. 49/51,Borkumer Str. 49,0,1,1,0,1,0,14199,Berlin,"2014: mehrere Sperlinge verteilt, hauptsächlich im Bereich Mauersockel/Dachrinne im Bereich über Haustür, in Nr. 49 auch an linker Ecke Dachrinne und linker Seitenfront
2007: 1x Sperlinge, direkt an der Hausgrenze zwischen beiden Häusern unter Dachrinne"
